"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_xgb","cvpreds","h2o_xgb_m"
"5583",50,58.83761111,23.62222222,101.2666666,"15",39.2551879882812,38.2064399719238,38.8830337524414
"5584",19.8,55.74577778,50.2,83.92222222,"16",35.8228988647461,34.4215698242188,35.4720764160156
"5585",41.8,75.22705556,52.15555556,82.6,"17",47.5667457580566,47.2018356323242,47.0610694885254
"5586",39.6,73.25066667,50.07777778,82.2,"18",46.8858642578125,46.6492347717285,46.4434242248535
"5587",30.5,57.32133333,45.72222222,82.14444445,"19",39.9086151123047,39.0999794006348,39.1024513244629
"5588",35.2,58.0625,44.26666667,82.95555556,"20",38.1916694641113,37.955753326416,38.0962829589844
"5589",32.2,57.23227778,43.58888889,82.7,"21",36.8706130981445,36.6046524047852,36.6229667663574
"5590",28.2,49.09161111,42.84444444,81.95555556,"22",31.316349029541,30.9197750091553,31.0859146118164
"5591",30.3,51.92066667,43.14444444,81.87777778,"23",31.5695705413818,31.5861701965332,31.6606502532959
"5592",33.1,55.30061111,44.27777778,81.98888889,"0",32.799388885498,32.5702133178711,32.6677398681641
"5593",34.8,66.50361111,49.82222222,81.11111111,"1",37.924560546875,38.0075416564941,37.9244728088379
"5594",31.8,65.95627778,51.17777778,81.27777778,"2",37.4664878845215,37.3161392211914,37.2800712585449
"5595",43.5,70.62855555,50.34444445,81.92222222,"3",39.3567314147949,39.5555114746094,39.5163040161133
"5596",37,69.92144445,49.54444444,81.66666667,"4",39.1329002380371,39.2631149291992,39.2215347290039
"5597",46.5,80.09366667,50.3,81.15555555,"5",44.7571754455566,44.9574737548828,44.8916397094727
"5598",52.5,90.95872222,51.65555555,80.9,"6",50.0742111206055,49.9544944763184,49.8231887817383
"5599",47.6,93.72316667,50.48888889,82.38888889,"7",50.0770378112793,49.8558120727539,49.4853210449219
"5600",46.3,92.411,42.57777778,86.33333333,"8",50.5453720092773,50.6494483947754,50.4839248657227
"5601",26.5,45.79422222,27.75555556,92.68888889,"9",27.7884826660156,28.00146484375,28.0522651672363
"5602",28.8,37.84561111,21.32222222,98.82222221,"10",25.1141395568848,25.0137157440186,25.1338653564453
"5603",29.7,31.43838889,14.87777778,104.9444444,"11",23.2187271118164,23.2302112579346,23.2129936218262
"5604",25.4,31.65672223,11.13333333,110.1666667,"12",23.6668186187744,23.7719116210938,23.7768859863281
"5605",21.9,33.97038889,10.02222222,112.6555556,"13",25.2609272003174,25.271240234375,25.3175373077393
"5606",27.1,35.4345,9.533333333,112.7,"14",26.1747493743896,26.3407611846924,26.4724674224854
"5607",28.7,37.84422222,10.71111111,111.6444445,"15",28.5776920318604,28.3776912689209,28.4940204620361
"5608",27.1,37.95505556,12.21111111,107.4,"16",28.5377655029297,28.5466594696045,28.6063442230225
"5609",30.6,39.39688889,14.18888889,103.1333334,"17",30.2558250427246,30.2576236724854,30.3418445587158
"5610",35.2,56.03511111,18.08888889,97.64444444,"18",39.4239349365234,39.5012702941895,39.3535003662109
"5611",62.1,86.56238889,22.27777778,93.98888889,"19",57.5643196105957,55.225227355957,56.6266860961914
"5612",70.7,111.7436667,29.55555556,91.36666667,"20",68.8015060424805,68.6741027832031,68.2828521728516
"5613",37.1,61.24166667,37.96666667,88.52222222,"21",39.5109214782715,39.4215393066406,39.2626533508301
"5614",27.7,52.37055556,40.05555556,87,"22",33.3850250244141,33.2901496887207,33.1431884765625
"5615",29.5,48.47911111,43.38888889,85.9,"23",29.7430686950684,29.9173145294189,29.8684520721436
"5616",29.7,46.7785,47.38888889,84.75555556,"0",27.9871139526367,27.7932929992676,27.9205131530762
"5617",27.5,48.75383333,50.21111111,84.23333333,"1",28.1702175140381,28.0571269989014,28.3412265777588
"5618",30.1,52.96672222,52.35555555,83.63333333,"2",30.2818794250488,30.3164672851562,30.2152538299561
"5619",25.3,52.72277778,52.52222222,83.02222222,"3",29.3768997192383,29.5413112640381,29.6968441009521
"5620",26,50.00383333,50.96666667,82.84444444,"4",28.0842590332031,28.3305416107178,28.3573780059814
"5621",29.9,49.30711111,51.24444444,82.08888889,"5",27.7272090911865,28.1179618835449,28.1539573669434
"5622",27.6,47.09077778,50.82222222,81.75555556,"6",25.9143676757812,25.9644756317139,26.0928611755371
"5623",19,36.71111111,44.44444445,82.15555555,"7",18.9144134521484,18.7505073547363,18.9104309082031
"5624",17.4,33.38433333,36.36666667,86.25555556,"8",18.2825984954834,19.7715587615967,18.8294696807861
"5625",21.2,29.06,25.72222222,92.25555556,"9",18.6475772857666,19.0619468688965,19.0852279663086
"5626",18.9,26.30394444,19.64444445,98.23333333,"10",18.8180732727051,18.9615058898926,18.9592189788818
"5627",18.4,26.37716667,15.98888889,102.9555555,"11",20.321647644043,20.3013172149658,20.3567504882812
"5628",18.9,29.94027778,14.77777778,105.7111111,"12",22.4278964996338,22.4400653839111,22.529411315918
"5629",22.2,31.04505556,13.31111111,107.7444444,"13",23.3636531829834,23.1904201507568,23.4252738952637
"5630",30.4,34.17966667,11.84444445,110.4111111,"14",25.3088283538818,25.5425071716309,25.6030693054199
"5631",23.5,34.63722222,11.17777778,110.7888889,"15",26.7634201049805,26.785530090332,26.7073364257812
"5632",29.1,36.64155556,11.42222222,108.5888889,"16",27.8803520202637,27.8487377166748,27.9672050476074
"5633",31.8,39.0455,12.77777778,105.0777778,"17",30.1792640686035,30.3541946411133,30.2785511016846
"5634",33.3,48.19638889,17.32222222,98.5,"18",35.1550445556641,34.9925308227539,35.1655883789062
"5635",63,93.71955556,23.58888889,93.18888889,"19",61.4289627075195,60.5175094604492,60.413631439209
"5636",48.3,80.59183333,25.12222222,91.8,"20",51.8465805053711,51.3663368225098,51.6563415527344
"5637",47.7,76.51988889,27.78888889,90.84444445,"21",48.5415725708008,48.109073638916,48.20947265625
"5638",28.5,54.69133334,30.02222222,88.98888889,"22",35.2459449768066,35.0565071105957,35.044376373291
"5639",23.5,44.0245,31.91111111,87.81111111,"23",27.9383201599121,28.1955528259277,28.1782398223877
"5640",25.8,46.45777778,32.35555556,87.16666667,"0",28.6659126281738,28.6347179412842,28.6959953308105
"5641",29.5,54.26894444,34.01111111,86.56666667,"1",32.1321296691895,32.3800773620605,32.3505249023438
"5642",33.6,61.48161111,39.36666667,84.98888889,"2",35.7073822021484,35.5819473266602,35.6388778686523
"5643",38.5,68.0245,44.03333333,84,"3",38.3011703491211,38.4616012573242,38.5258636474609
"5644",43.3,73.42466667,46.22222222,83.52222222,"4",41.2850303649902,41.373119354248,41.361328125
"5645",41.9,74.91794444,47.52222222,83.07777778,"5",42.0893173217773,42.2870864868164,42.2920227050781
"5646",39.5,76.65877778,50.51111111,82.58888889,"6",42.2757835388184,42.2892265319824,42.171012878418
"5647",42.3,84.56155556,53.04444445,82.88888889,"7",44.8923645019531,44.5243949890137,44.373836517334
"5648",50.4,88.22638889,48.46666667,86.23333333,"8",47.9176979064941,47.2525787353516,47.8605575561523
"5649",47.4,78.33811111,39.5,91.28888889,"9",45.1002769470215,44.8757781982422,44.9768104553223
"5650",44.1,70.24344445,32.38888889,96.64444444,"10",42.3647232055664,42.0673561096191,42.0022583007812
"5651",41.7,69.93416667,27.15555556,101.1,"11",43.7356796264648,42.5376777648926,43.2803688049316
"5652",35.4,59.30205556,23.26666667,103.0888889,"12",38.1302604675293,38.0278053283691,37.8944282531738
"5653",33.9,51.48144444,18.4,108.0444444,"13",34.3825531005859,34.3235931396484,34.2157440185547
"5654",38.3,51.36227778,17.32222222,108.4444444,"14",34.461296081543,34.7945327758789,34.5547180175781
"5655",35.7,53.79805556,23.35555556,100.3888889,"15",36.4677505493164,36.3197479248047,36.1453628540039
"5656",44.2,67.67588889,38.22222222,89.44444445,"16",43.1701889038086,42.7784843444824,42.780933380127
"5657",39.7,76.62594444,44.9,86.24444444,"17",48.8058700561523,48.3816299438477,48.3334159851074
"5658",41.8,76.15211111,40.93333333,88.06666667,"18",49.1036796569824,48.6829795837402,48.6929206848145
"5659",54,97.8696111,41.78888889,87.14444444,"19",62.6168060302734,61.6254539489746,61.446102142334
"5660",57.9,105.0813333,43.1,86.41111111,"20",64.2914428710938,63.8432922363281,63.7510833740234
"5661",64.4,122.9514444,42.16666667,85.98888889,"21",73.3063583374023,72.7880477905273,72.4345092773438
"5662",66.2,109.9331111,41.7,85.37777778,"22",65.0467910766602,64.6669464111328,64.2376556396484
"5663",67.4,107.3428333,39.14444445,84.98888889,"23",62.4535331726074,62.1204719543457,62.0355644226074
"5664",64,102.6575,38.68888889,84.97777778,"0",59.312198638916,58.9796142578125,58.759090423584
"5665",69.8,113.5274445,38.66666667,84.32222222,"1",64.555908203125,64.4504013061523,64.1717987060547
"5666",81.3,125.9892778,40.04444445,83.5,"2",71.2586441040039,70.6635437011719,70.5617523193359
"5667",78.6,135.9818889,42.5,82.81111111,"3",75.8819961547852,75.6458206176758,75.4586868286133
"5668",78.9,133.4907778,45.47777778,81.98888889,"4",74.4588394165039,72.2522506713867,73.9583435058594
"5669",80.4,143.578,47.14444445,81.45555556,"5",79.9869918823242,79.8960571289062,79.5275650024414
"5670",81.2,150.8182222,48.67777778,81.11111111,"6",83.2910308837891,82.7818908691406,82.4800033569336
"5671",71,141.0883889,47.63333333,82.96666667,"7",76.3962020874023,75.6296997070312,75.3646774291992
"5672",47.3,88.98488889,38.81111111,88.02222222,"8",48.8914337158203,48.8097763061523,48.8872261047363
"5673",46.7,82.691,29.55555556,95.56666667,"9",48.1279907226562,48.1716651916504,48.026065826416
"5674",44.8,70.77955556,20.04444444,103.4666667,"10",43.4681968688965,43.1876411437988,43.1804656982422
"5675",36.1,50.27022222,13.94444444,107.6666667,"11",33.7259635925293,33.4994850158691,33.5457077026367
"5676",31.7,41.17377778,11.66666667,110.6222222,"12",28.9032459259033,28.9129981994629,28.9183807373047
"5677",29.3,37.96855556,10.83333333,111.6111111,"13",27.4026851654053,27.4273452758789,27.4150352478027
"5678",27.7,36.47205555,10.57777778,112.0444445,"14",26.6776542663574,26.9957504272461,26.9585342407227
"5679",27.6,36.69111111,10.05555556,112.6,"15",27.9966716766357,28.034107208252,27.9287586212158
"5680",28.1,37.46022222,11.47777778,109.9333333,"16",28.3584785461426,28.4369316101074,28.4379348754883
"5681",23,34.16338889,13.26666667,105.3,"17",27.4621334075928,27.4933280944824,27.6057395935059
"5682",28.5,43.72416667,17.02222222,98.92222222,"18",32.710750579834,33.080997467041,32.7666130065918
"5683",46.3,67.88266667,20.27777778,95.31111111,"19",47.385311126709,46.7218704223633,46.6412506103516
"5684",29.8,47.48833333,24.67777778,91.65555556,"20",33.5882186889648,34.2468605041504,33.7204666137695
"5685",29.3,38.43711111,30.05555556,88.91111111,"21",27.350154876709,27.2239437103271,27.3709201812744
"5686",24.9,36.60755556,34.33333333,86.88888889,"22",24.9846096038818,24.8021755218506,24.930046081543
"5687",24.3,37.81705556,35.9,85.94444445,"23",24.2570953369141,24.5426712036133,24.5313873291016
"5688",25.6,37.45261111,38.16666667,85,"0",23.3359375,23.3826122283936,23.4160766601562
"5689",21.5,39.477,43.22222222,83.46666666,"1",23.4048728942871,23.81321144104,23.7078285217285
"5690",22.5,38.55427778,47.34444444,82.11111111,"2",22.5586929321289,22.5363922119141,22.6610450744629
"5691",22.5,37.26538889,49.55555555,81.47777778,"3",20.966926574707,21.9429588317871,21.4534130096436
"5692",22.4,36.8525,51.7,80.56666667,"4",20.7339611053467,21.0289459228516,21.1282196044922
"5693",27.2,39.6745,53.22222222,80.06666667,"5",22.2588558197021,22.7369956970215,22.7652854919434
"5694",21.6,44.86622222,53.9,80.02222222,"6",24.4840030670166,24.7173652648926,24.6640453338623
"5695",22.9,48.49183333,51.64444444,81.72222222,"7",25.0251293182373,24.8478050231934,24.8629550933838
"5696",34.1,55.3115,42.7,86.53333333,"8",30.0576572418213,30.1919345855713,30.3540534973145
"5697",35.4,60.67783333,34.87777778,91.65555556,"9",35.6037368774414,35.7565155029297,35.6794395446777
"5698",32,51.43755556,25.92222222,97.03333333,"10",32.3346977233887,32.2496681213379,32.193790435791
"5699",30.2,44.15066667,19.51111111,102.5555556,"11",29.9388046264648,29.7071266174316,29.7803535461426
"5700",22.9,34.7805,15.22222222,106.4,"12",25.0916786193848,25.1271896362305,25.1441402435303
"5701",18.6,27.08677778,11.63333333,108.5555556,"13",21.285213470459,21.2702713012695,21.3958721160889
"5702",21.1,25.80027778,11.18888889,107.8333333,"14",20.6612682342529,21.4353942871094,21.038854598999
"5703",18.6,23.31925,11.46666667,106.3222222,"15",20.401927947998,20.448169708252,20.4505996704102
"5704",17.1,24.36411111,13.53333333,103.1333333,"16",20.8702602386475,20.9750709533691,21.0593585968018
"5705",21.6,28.6675,15.16666666,99.94444446,"17",24.2101135253906,24.4712772369385,24.3917942047119
"5706",19.5,28.96988889,17.8,94.67777778,"18",24.4304695129395,24.5997104644775,24.6214370727539
"5707",27.2,39.55005556,20.57777778,91.74444444,"19",31.6475772857666,31.1975326538086,31.1731796264648
"5708",22.8,38.45288889,22.75555556,89.66666667,"20",28.6588497161865,28.9995422363281,28.8889122009277
"5709",26.6,38.935,27.54444444,87.63333333,"21",27.7317276000977,27.9457187652588,27.7622528076172
"5710",23.1,39.97911111,30.81111111,86.15555556,"22",27.0187835693359,26.7820510864258,26.9527454376221
"5711",21,39.41494444,32.75555556,85.14444444,"23",25.2902526855469,25.4486293792725,25.5678520202637
"5712",28,45.24527778,34.25555555,84.48888889,"0",27.8369483947754,27.7007904052734,27.8654136657715
"5713",27.2,46.87333334,36.27777778,83.88888889,"1",27.869384765625,28.1818771362305,28.1436653137207
"5714",27.9,49.803,43.9,82.43333333,"2",28.9611129760742,28.9841957092285,28.9760704040527
"5715",27.6,52.2905,49.1,80.95555556,"3",29.2765274047852,29.5510311126709,29.6202926635742
"5716",25.9,53.15538889,52.03333333,79.98888889,"4",29.7057361602783,29.8340377807617,29.9400634765625
"5717",25.1,53.70533333,53.21111111,79.84444445,"5",30.0021553039551,30.519006729126,30.3729400634766
"5718",27.6,56.03711111,53.7,79.31111111,"6",30.6476402282715,30.7378368377686,30.7205200195312
"5719",28.6,62.23627778,50.67777778,82,"7",32.6721878051758,32.5433006286621,32.3833045959473
"5720",50.4,75.54011111,40.13333333,88.55555556,"8",41.4083633422852,41.5105285644531,41.5263023376465
"5721",43.8,80.04022222,30.77777778,95.14444444,"9",46.5898170471191,46.4244575500488,46.5057525634766
"5722",38.1,58.206,21.37777778,101.2555555,"10",36.4062957763672,36.2045822143555,36.2304916381836
"5723",23.1,35.87377778,15.85555556,105.2777778,"11",25.6227722167969,25.4941177368164,25.5684051513672
"5724",24.8,33.74883333,14,107.8444444,"12",24.6185817718506,24.6118316650391,24.6894111633301
"5725",23.8,23.81644445,10.54444444,110.0444444,"13",19.569803237915,19.5821647644043,19.7196731567383
"5726",19.9,19.31477778,9.344444444,110.4555555,"14",17.2354030609131,17.5690670013428,17.6886100769043
"5727",19.6,17.19466667,9.666666668,108.5111111,"15",17.163610458374,17.2509498596191,17.2838706970215
"5728",14.2,17.44344445,10.71111111,105.8333333,"16",17.2580680847168,17.3886966705322,17.5330276489258
"5729",20.7,20.2125,13.45555555,102.5666667,"17",19.6896057128906,20.7995624542236,19.9651222229004
"5730",18.9,26.49672222,17.97777778,94.98888889,"18",23.0620613098145,23.0000438690186,23.2760353088379
"5731",27.1,38.84594444,21.05555555,91.48888889,"19",31.227710723877,30.5255184173584,30.7570323944092
"5732",29.5,39.28116667,25.53333333,89.25555555,"20",28.9588012695312,29.0160293579102,29.1635932922363
"5733",26.2,38.7435,29.97777778,87.27777778,"21",27.4882011413574,27.9199371337891,27.5054473876953
"5734",29.7,41.65133333,34.86666667,85.7,"22",27.715461730957,27.4589385986328,27.6081428527832
"5735",26,40.25688889,39.32222222,83.81111111,"23",25.3752403259277,25.5350017547607,25.6036491394043
"5736",19.7,39.93966667,45.17777778,81.82222222,"0",24.2657012939453,24.4197044372559,24.2768630981445
"5737",22.7,42.40955555,47.92222222,80.94444444,"1",24.7183628082275,24.6522388458252,24.9626064300537
"5738",22.5,44.29155556,51.35555556,79.81111111,"2",25.4625244140625,25.5166549682617,25.4834213256836
"5739",27.6,46.94616667,52.88888889,79.12222222,"3",26.0833053588867,26.4666748046875,26.4543514251709
"5740",28.9,52.13938889,55.13333333,78.32222222,"4",28.9429626464844,29.1490745544434,29.1670665740967
"5741",27.9,57.11361111,57.17777778,77.37777778,"5",31.6187381744385,31.9281024932861,31.9307403564453
"5742",26.9,61.24,56.11111111,76.95555556,"6",33.3407363891602,33.2760467529297,33.3470916748047
"5743",30.3,62.03655556,51.86666667,79.07777778,"7",32.4351921081543,32.0237617492676,32.1391067504883
"5744",30.6,62.601,41.38888889,84.16666667,"8",34.1017112731934,34.4309997558594,34.3342094421387
"5745",31,46.64094444,25.94444444,92.45555556,"9",28.3478164672852,29.0768432617188,28.6143608093262
"5746",26.9,38.80505556,17.18888889,98.53333332,"10",25.858678817749,25.8528881072998,25.8942584991455
"5747",30.9,37.59616667,13.95555556,103.5555556,"11",26.6382083892822,26.560718536377,26.5777416229248
"5748",24.6,31.77,11.51111111,107.0777778,"12",23.6424217224121,23.6551151275635,23.7471237182617
"5749",19.5,29.18744445,10.6,107,"13",22.4667911529541,22.4404277801514,22.5624923706055
"5750",22.8,26.68466667,9.044444444,110.5777778,"14",21.3235683441162,21.605260848999,21.7074813842773
"5751",17,23.66383333,8.344444444,110.8333333,"15",20.8566150665283,20.7975120544434,20.9239387512207
"5752",21.3,22.61994445,8.811111111,108.8,"16",20.2821083068848,20.3424434661865,20.520565032959
"5753",17.5,25.378,10.65555555,103.0777778,"17",22.7026309967041,22.994701385498,22.9457054138184
"5754",15.8,27.90172222,14.47777778,96.02222222,"18",24.0473365783691,24.9937705993652,24.2698230743408
"5755",33.8,46.84411111,17.18888889,91.68888889,"19",35.8551826477051,35.3542633056641,35.3310241699219
"5756",66.3,108.8662778,20.41111111,89.51111111,"20",67.6615219116211,67.2301330566406,67.225471496582
"5757",34.7,59.9975,22.72222222,87.66666667,"21",39.6205139160156,39.5263214111328,39.4770736694336
"5758",27.6,43.86633333,25,85.88888889,"22",29.4701633453369,29.2601222991943,29.4019775390625
"5759",27.4,38.56616667,28.54444444,84.63333333,"23",25.0356903076172,25.3570518493652,25.3469486236572
"5760",27.9,42.7135,31.01111111,83.33333333,"0",26.5874576568604,26.4817981719971,26.6595211029053
"5761",28,44.51188889,33.42222222,81.93333333,"1",26.6758708953857,26.6241054534912,26.9892139434814
"5762",31.9,44.88105556,37.57777778,80.54444444,"2",26.5405406951904,27.1713237762451,26.6405715942383
"5763",24.7,43.03683333,39.67777778,79.15555556,"3",24.6317481994629,25.1403961181641,25.1214828491211
"5764",24.2,39.08683333,41.43333333,77.96666667,"4",22.4604606628418,22.7988986968994,22.894344329834
"5765",26.3,40.94377778,43.83333333,77.17777778,"5",23.3992977142334,23.8862991333008,23.9491233825684
"5766",27.4,43.07,45.1,77,"6",23.8973751068115,24.1819477081299,24.1467437744141
"5767",35.2,54.00322222,42.06666667,79.3,"7",28.5281524658203,28.364896774292,28.369836807251
"5768",29,41.27261111,31.42222222,86.47777778,"8",22.9074935913086,23.3461513519287,23.408561706543
"5769",28.7,38.04272222,23.87777778,94.16666667,"9",23.7475471496582,24.1170043945312,24.1109085083008
"5770",30.1,36.68555556,16.13333333,100.7222222,"10",24.7920761108398,24.8188800811768,24.8559875488281
"5771",19.8,34.51511111,10.95555555,105.1,"11",25.1306953430176,25.1215152740479,25.1193466186523
"5772",20.1,26.40966667,7.711111111,109.0888889,"12",20.92919921875,21.0019454956055,21.1102409362793
"5773",16.6,18.6545,5.711111111,111.3888889,"13",17.0069732666016,17.2001476287842,17.2371673583984
"5774",16.6,19.56038889,4.455555556,112.7888889,"14",17.68284034729,18.0480670928955,18.1650905609131
"5775",14.5,14.83225096,4.025670498,111.9697318,"15",16.2354869842529,16.3887252807617,16.4153060913086
"5776",14.3,15.70213262,4.359498208,108.5885305,"16",16.6956977844238,17.132080078125,17.0281200408936
"5777",15.6,22.06838889,6.3,103.3555555,"17",21.1140213012695,21.5192050933838,21.415922164917
"5778",20.5,25.80194444,8.355555555,95.96666667,"18",23.2140254974365,23.3062973022461,23.494255065918
"5779",32.9,52.92694445,11.14444445,92.47777778,"19",39.5542106628418,39.1148796081543,39.0087928771973
"5780",35.8,55.26744445,14.33333334,89.94444445,"20",38.3997840881348,38.5454711914062,38.5191268920898
"5781",26.7,37.98177778,16.66666667,88.1,"21",27.7970733642578,27.7017021179199,27.9037094116211
"5782",26.2,37.81105556,18.54444445,86.78888889,"22",26.4911861419678,26.4689159393311,26.5216083526611
"5783",24.7,40.53372222,22.52222222,85.35555556,"23",26.4597282409668,26.8723316192627,26.7893104553223
"5784",29.2,42.00294444,24.67777778,83.85555556,"0",26.5450172424316,26.5084323883057,26.6630592346191
"5785",29.5,43.02907088,28.02030651,82.51762452,"1",26.1585483551025,26.1265048980713,26.5196647644043
"5786",28.8,47.13893011,30.39605735,81.72222222,"2",28.1967296600342,28.178503036499,28.3196659088135
"5787",25.2,43.64094445,30.71111111,80.72222222,"3",25.4786033630371,25.9947719573975,26.0183963775635
"5788",30.7,51.27716667,35.07777778,79.27777778,"4",29.5598335266113,29.8511009216309,29.915678024292
"5789",37.7,61.09111111,35.32222222,78.57777778,"5",35.0095176696777,35.3578758239746,35.4176750183105
"5790",37.9,67.07877778,35.82222222,77.98888889,"6",37.6719055175781,37.7449111938477,37.7467308044434
"5791",37.5,61.76111111,33.85555556,81.18888889,"7",33.2917289733887,32.9301910400391,33.1099281311035
"5792",34.8,50.22966667,26.44444445,88.86666667,"8",28.1711502075195,28.4319667816162,28.6176643371582
"5793",34.8,45.4985,20.82222222,96.45555555,"9",28.0772914886475,28.1923522949219,28.3887729644775
"5794",22.8,35.12461111,14.48888889,102.7444445,"10",24.0617828369141,23.9889621734619,24.1521263122559
"5795",25.6,27.49588889,11.48888889,107.3777778,"11",21.2755470275879,21.2393569946289,21.3302001953125
"5796",13.7,22.98894444,9.088888889,110.0111111,"12",18.9866180419922,19.1923770904541,19.1928558349609
"5797",13.1,17.64783334,7.355555556,112.3555555,"13",16.3840789794922,16.4278945922852,16.6145439147949
"5798",17,16.82794445,6.8,112.5444444,"14",16.0434112548828,16.3245277404785,16.5375537872314
"5799",12.6,15.21888889,6.688888889,111.4888889,"15",16.2961940765381,17.2127304077148,16.4556655883789
"5800",14.8,15.614,6.777777778,109.3777778,"16",16.5347862243652,16.6463623046875,16.8537540435791
"5801",16.4,14.69227778,8.333333333,104.8,"17",16.9635963439941,17.3832759857178,17.3252334594727
"5802",11,20.56988889,10.5,97.45555556,"18",20.2425174713135,20.2316455841064,20.5611114501953
"5803",31.6,49.54866667,13.31111111,93.75555556,"19",37.6005706787109,37.1708869934082,37.0753326416016
"5804",29.5,49.95972222,16.37777778,91.56666667,"20",35.3947219848633,35.6631774902344,35.5538558959961
"5805",26.2,31.23705556,18.01111111,89.78888889,"21",24.0374031066895,24.0124244689941,24.2020435333252
"5806",24.3,30.27033333,19.57777778,88,"22",22.2982921600342,22.2086658477783,22.396017074585
"5807",34.1,34.88105556,21.56666667,86.76666667,"23",23.4200382232666,23.8966598510742,23.8109836578369
"5808",34.1,37.95494444,23.82222222,85.6,"0",24.3932437896729,24.3827419281006,24.5567417144775
"5809",34.7,45.03483334,24.93333333,84.72222222,"1",27.4787731170654,27.7761383056641,27.8408088684082
"5810",47.9,62.37888889,27.97777778,83.74444445,"2",36.7848815917969,36.6807403564453,36.7766571044922
"5811",52.4,74.6295,30.9,82.31111111,"3",42.6140174865723,42.9755096435547,42.8542366027832
"5812",58.8,85.8475,34.3,80.83333333,"4",48.7239875793457,48.6423072814941,48.7515487670898
"5813",48.5,82.25727778,33.96666667,79.94444444,"5",46.7990074157715,46.5496025085449,47.0118141174316
"5814",45.3,77.03922222,43.58888889,79.7,"6",42.7935485839844,42.712589263916,42.725658416748
"5815",42.7,84.03466667,47.63333334,82.21111111,"7",44.876106262207,44.5845565795898,44.3953704833984
"5816",41.1,73.95061111,39.25555556,88.34444444,"8",40.5730476379395,40.8104820251465,40.7115898132324
"5817",31.7,48.65438889,27.32222222,94.88888889,"9",29.4385089874268,29.704740524292,29.6787014007568
"5818",29.8,42.21727778,18.61111111,102.7222222,"10",27.7573051452637,27.6350898742676,27.7538623809814
"5819",26.8,31.80961111,12.62222222,107.2666667,"11",23.5944862365723,23.4797019958496,23.6004486083984
"5820",14.4,19.97833333,8.722222222,110.3444445,"12",17.3510341644287,17.600887298584,17.5888214111328
"5821",16,12.75883334,6.5,111.5555556,"13",13.7129411697388,13.8567409515381,13.9953756332397
"5822",10.9,10.18516667,5.488888889,113.0111111,"14",12.4556083679199,12.8879871368408,13.0222568511963
"5823",9.6,10.33644444,5.244444445,111.9888889,"15",13.68825340271,14.8091068267822,13.9040632247925
"5824",12.1,9.909777778,6.1,109.1222222,"16",13.4157609939575,13.7210636138916,13.7938327789307
"5825",11.1,14.08822222,8.755555556,104.1888889,"17",16.5942707061768,18.0358619689941,16.9587707519531
"5826",18.3,27.99233333,15.28888889,96.53333333,"18",24.0650444030762,24.3265323638916,24.2820110321045
"5827",27.2,40.49277778,16.85555556,92.86666667,"19",32.3913955688477,31.9687118530273,31.9313907623291
"5828",23.5,36.41805556,19.67777778,90.37777778,"20",27.7151889801025,28.0497932434082,27.9842109680176
"5829",22.4,32.85038889,24.02222222,88.23333333,"21",24.5732345581055,25.3527069091797,24.6844959259033
"5830",18.9,32.30672222,28.17777778,86.22222222,"22",22.924503326416,23.0320453643799,22.9487628936768
"5831",23.5,32.59122222,32.23333333,84.53333333,"23",21.5370635986328,21.6529693603516,21.8834056854248
"5832",22.4,34.88388889,35.18888889,83.17777778,"0",22.0373878479004,22.1157970428467,22.159423828125
"5833",21.4,31.92438889,37.12222222,81.76666667,"1",19.5239086151123,19.8819198608398,19.9361133575439
"5834",16.2,30.94027778,38.31111111,80.6,"2",18.8047504425049,18.8523826599121,19.0350284576416
"5835",22.3,37.90561111,38.7,79.93333333,"3",21.8674926757812,22.3753337860107,22.4132823944092
"5836",29.8,39.43772222,36.53333333,79.95555556,"4",22.9591789245605,23.2462139129639,23.4209403991699
"5837",26.1,44.20011111,37.65555555,79.07777778,"5",25.5687389373779,26.0619468688965,26.1261310577393
"5838",29.2,45.05544445,38.78888889,78.66666667,"6",25.3671474456787,25.6646423339844,25.6370315551758
"5839",33.1,63.06938889,36.75555555,80.7,"7",33.8485069274902,34.0057640075684,33.6359977722168
"5840",32.3,53.28444444,29.34444445,87.03333333,"8",29.6632537841797,30.0151138305664,30.0613346099854
"5841",33.7,40.1955,21.2,95.07777778,"9",25.0991249084473,25.2434940338135,25.4586582183838
"5842",26.2,41.25138889,14.53333333,102.6111111,"10",27.4395904541016,27.4275150299072,27.4703807830811
"5843",27.7,42.48216667,11.4,105.8,"11",29.5212860107422,29.4598541259766,29.4306793212891
"5844",27.9,36.59944253,8.78045977,108.7352491,"12",26.49094581604,26.5675563812256,26.5667572021484
"5845",21.4,33.48520708,8.071684588,110.4014337,"13",25.0486011505127,25.1078395843506,25.1204147338867
"5846",20.8,31.11783333,7.255555556,111.2333333,"14",23.881275177002,24.4081287384033,24.2337226867676
"5847",23.6,32.50309195,7.296934866,111.0268199,"15",25.797643661499,25.7462539672852,25.7860927581787
"5848",22.6,34.89833692,7.940501792,108.1931899,"16",27.0953960418701,27.3162612915039,27.2201595306396
"5849",21.3,34.49133333,9.511111111,103.9111111,"17",27.8140048980713,28.5394859313965,27.9765605926514
"5850",24.8,38.92833333,13.04444444,96.8,"18",30.2294235229492,30.3468685150146,30.3546371459961
