"","BAM","PA_CF_ATM","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_ATM_pred"
"5477",25.3,40.24166667,57.28888889,76.94444444,3.3283,5,23.5647210094261
"5478",29.9,42.10994445,57.16666667,76.62222222,6.021016667,6,28.1276034502791
"5479",28.9,44.63611111,54.5,77.66666667,6.920633333,7,32.1263487994106
"5480",29.9,41.09594445,45.35555556,82.54444445,5.140516667,8,30.4498462088866
"5481",29.3,38.44957663,35.82911877,88.78237548,4.58455,9,28.8053800737325
"5482",25.4,34.52831721,26.56415771,95.15053763,4.751783333,10,26.9334044574353
"5483",24.6,29.00616667,19.27777778,100.4888889,4.023816667,11,24.6548488549243
"5484",20.5,24.41777778,14.64444445,105.7111111,2.868116667,12,21.996770496342
"5485",20.3,21.30816667,10.82222222,109.7333333,2.701666667,13,20.2954914823733
"5486",13.1,17.39744444,9.811111112,110.9444444,1.888616667,14,17.5263601099776
"5487",15.3,20.36411111,10.71111111,111.1222222,2.18935,15,19.3346879042268
"5488",13.1,21.16261111,11.45555556,108.6444445,2.983666667,16,20.596548100099
"5489",21.5,20.48572222,15.28888889,104.1111111,2.839517857,17,20.3370385649032
"5490",32.5,29.53566667,21.5,96.52222222,5.9994,18,26.1473975542602
"5491",29.3,34.89761111,26.77777778,92.73333333,7.08015,19,29.0476403645271
"5492",25.7,32.94455556,32.27777778,90.12222222,4.89875,20,25.730309243487
"5493",18.2,31.57327778,37.12222222,87.42222222,3.622416667,21,22.7907999480246
"5494",22.1,34.78627778,40.88888889,85.64444444,3.724866667,22,24.0554776547883
"5495",21.6,35.30122222,41.98888889,84.68888889,4.477083333,23,25.1910559117184
"5496",27.2,37.48766667,44.72222222,83.51111111,4.378816667,0,26.1767057361429
"5497",26.2,40.19855556,50.97777778,81.92222222,4.494616667,1,27.2138496729896
"5498",30.4,39.38494445,55.5,80.42222222,3.59995,2,24.1897979206617
"5499",28,38.85705556,57.14444445,79.01111111,3.383566667,3,22.8069707261101
"5500",24.4,38.52961111,57.3,78.15555555,4.1201,4,23.1312889981802
"5501",26.3,41.17094444,58.26666667,77.96666667,5.425214286,5,26.9735750730712
"5502",27.5,42.79261111,56.95555556,77.37777778,7.053683333,6,29.5109874457026
"5503",25.1,43.71916667,53,79.01111111,6.64125,7,31.6260190455449
"5504",21.8,32.24783333,40.4,83.77777778,5.04755,8,24.5987271282614
"5505",20.5,22.70494445,29.04444444,90.66666667,3.233366667,9,20.5019438736566
"5506",18.7,26.13648276,21.88773946,96.35325671,2.879016667,10,21.7147121568257
"5507",13.9,16.52873298,15.51792114,101.1311828,2.623883333,11,17.946620696719
"5508",12.9,14.90566667,14.17777778,103.5222222,2.617583333,12,17.4247348206682
"5509",15.6,14.2247682,11.49272031,106.1206897,2.665916667,13,17.0650447868819
"5510",15,16.42684291,11.4348659,107.1923372,2.06205,14,17.2933525603295
"5511",16.5,17.75301792,11.52831541,107.3430108,2.29565,15,18.2021564204602
"5512",11.1,14.86883334,11.87777778,104.5888889,2.336383333,16,17.0031052867566
"5513",16.6,16.97433333,14.01111111,101.0888889,3.09065,17,18.7183156426295
"5514",23.6,26.48127778,20.12222222,93.93333333,5.247366667,18,25.2959760523928
"5515",20.5,29.94788889,24.53333333,90.21111111,5.94,19,27.3635560310704
"5516",20.9,30.30555556,26.38888889,88.52222222,4.481466667,20,26.4186825394363
"5517",23.4,34.02933333,32.1,86.6,3.81605,21,26.3803783017709
"5518",22,32.69744444,36.77777778,84.7,3.8043,22,24.5590600465599
"5519",21,32.36227778,40.02222222,82.84444445,3.344316667,23,23.000865294547
"5520",19.7,33.22044445,42.16666667,81.62222222,3.667616667,0,23.1410118129493
"5521",27,35.20616667,44.35555555,80.35555555,4.036433333,1,23.9565860975093
"5522",22.7,36.58388889,47.26666667,79.12222222,3.7921,2,23.4915540199213
"5523",18.2,36.82338889,48.21111111,78.12222222,3.4897,3,22.7449726733744
"5524",19.3,33.72611111,45.78888889,77.05555555,3.213783333,4,20.5922664662338
"5525",23.1,35.57911111,45.08888889,77,4.790066667,5,23.9028282416581
"5526",24.9,36.538,42.88888889,77.02222222,6.116266667,6,26.2920821098972
"5527",25.1,38.44522222,40.77777778,79.02222222,8.379053571,7,30.1274276282662
"5528",21.2,25.29116667,32.12222222,84.77777778,5.47385,8,24.7064813342834
"5529",19,20.2905,23.47777778,91.41111111,3.780516667,9,21.4741486784492
"5530",19.9,19.10188889,16.81111111,96.74444444,3.438616667,10,19.9422426799941
"5531",17.2,19.35864368,12.24367816,102.497318,2.680733333,11,19.428582800848
"5532",14,18.48383154,9.487813619,107.6476702,2.062783333,12,18.1321835781609
"5533",13.7,18.41844445,8.466666667,109.3111111,2.510116667,13,18.5857227303819
"5534",14.7,18.22344444,7.444444444,111,2.79315,14,18.8883061148229
"5535",20.6,20.666,7.9,112.0333333,2.581433333,15,19.8818581159889
"5536",18.4,20.77227778,8.911111111,108.1444445,2.866816667,16,20.1306576281408
"5537",21.7,25.00105555,11.05555556,104.0666667,3.397766667,17,22.7634728656985
"5538",38.6,37.32144444,16.27777778,96.58888889,8.952733333,18,32.5592766506628
"5539",38.8,39.45783333,19.47777778,92.88888889,8.303875,19,34.9216520343407
"5540",29.2,38.18422223,21.2,90.87777778,6.728966667,20,33.4860436357562
"5541",24.4,33.95988889,24.78888889,88.66666667,4.89445,21,29.101346818722
"5542",25.8,36.1525,29.48888889,87.18888889,4.68615,22,29.5498653430891
"5543",23.5,36.1785,33.92222222,85.48888889,4.6605,23,28.6004834333877
"5544",25.8,37.69661111,37.27777778,84.24444444,4.578266667,0,28.9915918265356
"5545",26.9,38.89927778,39.92222222,83.33333333,5.559,1,30.2000307905176
"5546",28.1,40.17522222,42.71111111,82.07777778,5.63175,2,30.6727126137116
"5547",28.8,39.8745,45.81111111,81.07777778,5.985633333,3,29.4281341419326
"5548",25.8,38.99138889,46.86666667,80.36666667,6.22405,4,28.1681975748399
"5549",30.3,42.80094445,47.15555556,80,9.533071429,5,33.7837046599598
"5550",32,46.48811111,47.94444444,79.82222222,12.6955,6,40.1331953498189
"5551",46.1,52.73111111,45.37777778,82.27777778,16.93551667,7,49.3884472386317
"5552",46.2,52.04227778,36.36666667,87.12222222,10.79901667,8,48.3973527379428
"5553",48.4,50.70172222,29.56666667,92.33333333,9.217033333,9,46.2900079369202
"5554",37.7,44.43305556,23.01111111,97.08888889,7.220553571,10,38.6779453860694
"5555",32.2,37.9615,14.35555555,103.9888889,5.561583333,11,32.140845542939
"5556",30.3,36.12916667,10.83333333,109.5111111,4.12185,12,29.0187657647793
"5557",39.9,42.06988889,9.166666667,111.6444445,5.412916667,13,36.2202100224863
"5558",32.1,39.12072222,9.133333333,111.8888889,4.277833333,14,31.9913435386351
"5559",31.1,36.28866667,8.555555556,112,3.392866667,15,28.3137751686642
"5560",36.3,38.545,9.433333333,108.7444444,5.219716667,16,32.1361374241658
"5561",33.8,35.20433333,11.1,104.2222222,4.150716667,17,28.4522285764352
"5562",39,39.07905555,13.87777778,98.25555556,7.65865,18,33.4349950763909
"5563",46.5,45.12055556,15.53333333,94.52222222,12.56585714,19,44.1310656512132
"5564",46.4,46.22861111,17.43333334,92.06666667,12.02763333,20,45.8814526042598
"5565",48.8,50.074,21.66666667,90.31111111,11.66456667,21,50.2329956811889
"5566",62.4,55.53955555,21.86666667,88.82222222,7.123783333,22,53.478691219655
"5567",62.1,60.589,25.3,87.56666666,7.7722,23,58.272871187008
"5568",63.2,62.44088889,27.58888889,86.51111111,8.653857143,0,60.0872848461913
"5569",65.4,65.68272222,28.86666667,86,9.99925,1,63.6009451558051
"5570",40.2,51.12494445,37.72222222,85.36666667,9.27875,2,46.2230511256885
"5571",40.7,50.57277778,49.66666667,83.38888889,7.264516667,3,41.0949175016234
"5572",39.4,52.1925,52.38888889,82.44444444,7.086633333,4,42.207160890237
"5573",41.2,54.20794444,53.74444444,82,8.799483333,5,44.8163794692629
"5574",48,63.45838889,57.08888889,81.5,10.32773214,6,54.3235108587442
"5575",50.3,65.89994444,55.53333333,82.56666667,10.54906667,7,56.7628998021882
"5576",47.1,62.50761111,49.93333333,85.51111111,9.95835,8,54.0798246887895
"5577",48.2,50.33055555,38.0559387,90.46743295,8.731983333,9,43.2186130655929
"5578",45.6,51.85358602,35.85949821,91.30143369,9.071233333,10,45.6271660261184
"5579",50.6,53.738,32.36666667,95.86666667,9.32515,11,47.7593177009981
"5580",51.1,50.67446552,27.48199234,99.68659005,8.196232143,12,45.2371757754471
"5581",46.3,49.2069104,23.03584229,103.9358423,9.482383333,13,46.0688280129733
"5582",41.9,45.88483334,19.62222222,105.4333333,7.0386,14,41.4221093975137
"5583",50,44.96872222,23.62222222,101.2666666,5.86005,15,38.9839184569652
"5584",19.8,43.61916667,50.2,83.92222222,5.386433333,16,31.9498448088279
"5585",41.8,51.50238889,52.15555556,82.6,11.06236667,17,44.0982679693369
"5586",39.6,50.70705556,50.07777778,82.2,8.709033333,18,41.8632133107957
"5587",30.5,44.27766667,45.72222222,82.14444445,7.857410714,19,35.2170550752649
"5588",35.2,44.66422222,44.26666667,82.95555556,6.947833333,20,35.8239956699929
"5589",32.2,44.28422222,43.58888889,82.7,6.866416667,21,35.5906348157692
"5590",28.2,40.56894445,42.84444444,81.95555556,7.587816667,22,31.7776791431242
"5591",30.3,41.98238889,43.14444444,81.87777778,9.127183333,23,34.0937530619378
"5592",33.1,43.48611111,44.27777778,81.98888889,8.113183333,0,34.8580213597482
"5593",34.8,48.02866667,49.82222222,81.11111111,8.775216667,1,38.8564552486951
"5594",31.8,47.8135,51.17777778,81.27777778,7.680642857,2,37.7194188730436
"5595",43.5,49.59094445,50.34444445,81.92222222,11.55306667,3,42.7757250615142
"5596",37,49.32422222,49.54444444,81.66666667,12.42008333,4,43.1608730562936
"5597",46.5,53.7935,50.3,81.15555555,15.36016667,5,48.5088919114777
"5598",52.5,59.94572222,51.65555555,80.9,15.28876667,6,54.2431089970615
"5599",47.6,61.75227778,50.48888889,82.38888889,13.74078571,7,56.0104513599024
"5600",46.3,60.96016667,42.57777778,86.33333333,12.50058333,8,56.5312754092122
"5601",26.5,38.55277778,27.75555556,92.68888889,4.759266667,9,30.5806962425369
"5602",28.8,34.28838889,21.32222222,98.82222221,3.296116667,10,25.9493545528006
"5603",29.7,30.35644445,14.87777778,104.9444444,2.4761,11,23.7998050849985
"5604",25.4,30.50183333,11.13333333,110.1666667,2.4867,12,23.6825237172184
"5605",21.9,32.03855556,10.02222222,112.6555556,2.5378,13,24.6560463480518
"5606",27.1,32.89988889,9.533333333,112.7,2.991733333,14,25.6616217678121
"5607",28.7,34.37338889,10.71111111,111.6444445,2.858233333,15,26.3259588066986
"5608",27.1,34.47388889,12.21111111,107.4,2.704583333,16,26.1183631232359
"5609",30.6,35.32722222,14.18888889,103.1333334,3.330875,17,27.6041186009749
"5610",35.2,43.48694445,18.08888889,97.64444444,4.16285,18,36.2398752749937
"5611",62.1,58.09122222,22.27777778,93.98888889,9.446766667,19,55.6105885301997
"5612",70.7,74.00472222,29.55555556,91.36666667,11.57618333,20,68.3042100986484
"5613",37.1,45.91744445,37.96666667,88.52222222,5.606216667,21,37.4282645336076
"5614",27.7,42.12338889,40.05555556,87,4.298733333,22,31.5568463006061
"5615",29.5,40.31772222,43.38888889,85.9,3.548733333,23,27.8455261305989
"5616",29.7,39.48061111,47.38888889,84.75555556,2.905916667,0,25.1807118281839
"5617",27.5,40.48388889,50.21111111,84.23333333,3.009321429,1,25.6933980440068
"5618",30.1,42.48427778,52.35555555,83.63333333,3.7395,2,28.4673630515439
"5619",25.3,42.33816667,52.52222222,83.02222222,3.9095,3,28.5470678908961
"5620",26,41.07372222,50.96666667,82.84444444,3.850133333,4,27.4162976145795
"5621",29.9,40.72411111,51.24444444,82.08888889,4.164683333,5,27.35614733877
"5622",27.6,39.62116667,50.82222222,81.75555556,3.511033333,6,25.4694310672759
"5623",19,33.64944445,44.44444445,82.15555555,3.085783333,7,21.9084556959428
"5624",17.4,31.59011111,36.36666667,86.25555556,2.21925,8,21.6771630573298
"5625",21.2,28.54788889,25.72222222,92.25555556,1.929933333,9,21.6195248593951
"5626",18.9,26.23744445,19.64444445,98.23333333,1.6345,10,20.4096657657307
"5627",18.4,26.28772222,15.98888889,102.9555555,1.5168,11,20.9904536965302
"5628",18.9,29.37505556,14.77777778,105.7111111,1.5865,12,22.289112661305
"5629",22.2,30.15516667,13.31111111,107.7444444,1.641516667,13,22.5625379509973
"5630",30.4,32.14516667,11.84444445,110.4111111,1.800883333,14,23.6701003229012
"5631",23.5,32.43811111,11.17777778,110.7888889,1.786816667,15,23.8007084906281
"5632",29.1,33.61044445,11.42222222,108.5888889,1.93405,16,24.5587865556537
"5633",31.8,35.00022222,12.77777778,105.0777778,2.11675,17,25.855479198848
"5634",33.3,39.47827778,17.32222222,98.5,2.5409,18,29.7489668612669
"5635",63,63.87138889,23.58888889,93.18888889,5.847946429,19,59.1830453873757
"5636",48.3,54.40761111,25.12222222,91.8,5.718166667,20,50.1694178268199
"5637",47.7,51.94327778,27.78888889,90.84444445,6.25685,21,47.3413359984871
"5638",28.5,42.90088889,30.02222222,88.98888889,3.6952,22,34.5253674817351
"5639",23.5,38.01505556,31.91111111,87.81111111,2.34515,23,27.3124269216586
"5640",25.8,39.18144445,32.35555556,87.16666667,2.5606,0,28.7782066919157
"5641",29.5,43.49694445,34.01111111,86.56666667,2.551133333,1,33.2230208189793
"5642",33.6,46.87572222,39.36666667,84.98888889,2.575566667,2,35.9326491854115
"5643",38.5,48.60694445,44.03333333,84,2.755166667,3,36.8186853058066
"5644",43.3,50.63438889,46.22222222,83.52222222,3.517433333,4,39.4449975103081
"5645",41.9,51.21716667,47.52222222,83.07777778,3.578566667,5,39.8152123522858
"5646",39.5,52.067,50.51111111,82.58888889,4.084983333,6,40.5490586535858
"5647",42.3,55.87044445,53.04444445,82.88888889,4.611946429,7,44.4875305269566
"5648",50.4,58.19377778,48.46666667,86.23333333,4.83745,8,47.4076104160966
"5649",47.4,52.57655555,39.5,91.28888889,5.690483333,9,43.6677707986204
"5650",44.1,49.41811111,32.38888889,96.64444444,4.983466667,10,40.7424067890618
"5651",41.7,48.10888889,27.15555556,101.1,4.485083333,11,40.6697482474787
"5652",35.4,45.16455556,23.26666667,103.0888889,3.736283333,12,37.5530556181298
"5653",33.9,41.72788889,18.4,108.0444444,3.099833333,13,33.3279709152696
"5654",38.3,41.72011111,17.32222222,108.4444444,3.158116667,14,33.4453386427252
"5655",35.7,42.84311111,23.35555556,100.3888889,3.224966667,15,33.7892798709071
"5656",44.2,48.53394444,38.22222222,89.44444445,6.527816667,16,40.5429709819047
"5657",39.7,52.33316667,44.9,86.24444444,8.078732143,17,44.0560257168029
"5658",41.8,52.25944445,40.93333333,88.06666667,6.52375,18,44.1913022358028
"5659",54,63.71672222,41.78888889,87.14444444,8.3476,19,56.0017621977145
"5660",57.9,69.31438889,43.1,86.41111111,8.968816667,20,60.4336223500333
"5661",64.4,81.21755556,42.16666667,85.98888889,6.55605,21,65.8792385491001
"5662",66.2,72.52894444,41.7,85.37777778,6.313666667,22,62.0599033599268
"5663",67.4,70.81383333,39.14444445,84.98888889,6.195266667,23,62.0133374304128
"5664",64,67.67966667,38.68888889,84.97777778,5.661446429,0,59.8287969387469
"5665",69.8,74.92494444,38.66666667,84.32222222,4.8511,1,63.7136278559261
"5666",81.3,83.23983333,40.04444445,83.5,5.64125,2,67.7718993251394
"5667",78.6,89.91055556,42.5,82.81111111,5.021533333,3,70.5150123222722
"5668",78.9,88.2495,45.47777778,81.98888889,6.087816667,4,69.0476487272833
"5669",80.4,94.963,47.14444445,81.45555556,7.347883333,5,74.5002627504122
"5670",81.2,99.78616666,48.67777778,81.11111111,9.4261,6,80.8297839739434
"5671",71,93.29977778,47.63333333,82.96666667,8.756266667,7,73.3878713888104
"5672",47.3,59.19122222,38.81111111,88.02222222,5.363535714,8,51.4053866300188
"5673",46.7,55.04288889,29.55555556,95.56666667,4.975533333,9,47.9185259475905
"5674",44.8,49.64077778,20.04444444,103.4666667,4.42605,10,44.1613317438119
"5675",36.1,41.00933333,13.94444444,107.6666667,2.776,11,32.1813533799404
"5676",31.7,36.36166667,11.66666667,110.6222222,1.93585,12,26.5930202306433
"5677",29.3,34.44583333,10.83333333,111.6111111,1.822933333,13,25.0968919110506
"5678",27.7,33.53783333,10.57777778,112.0444445,1.589233333,14,24.2779367834533
"5679",27.6,33.65561111,10.05555556,112.6,1.6625,15,24.4760902553987
"5680",28.1,34.13616667,11.47777778,109.9333333,1.686933333,16,24.625409821659
"5681",23,32.19422222,13.26666667,105.3,1.651733333,17,23.608996279928
"5682",28.5,37.56955556,17.02222222,98.92222222,3.196966667,18,28.7631841018517
"5683",46.3,48.48905556,20.27777778,95.31111111,6.037833333,19,43.8029463177786
"5684",29.8,39.48366667,24.67777778,91.65555556,2.855833333,20,30.4302311473597
"5685",29.3,34.77044445,30.05555556,88.91111111,2.310466667,21,24.9065754596919
"5686",24.9,33.62766667,34.33333333,86.88888889,2.153516667,22,23.1866526428909
"5687",24.3,34.39472222,35.9,85.94444445,2.764696429,23,24.2019667590435
"5688",25.6,34.1715,38.16666667,85,2.606,0,23.3600861125118
"5689",21.5,35.3795,43.22222222,83.46666666,2.3927,1,22.515369625924
"5690",22.5,34.82877778,47.34444444,82.11111111,2.238766667,2,20.6797858095137
"5691",22.5,34.06133333,49.55555555,81.47777778,1.958233333,3,19.1503809903898
"5692",22.4,33.81155556,51.7,80.56666667,2.001916667,4,18.3704606788192
"5693",27.2,35.49261111,53.22222222,80.06666667,2.29705,5,19.431537238539
"5694",21.6,38.42294444,53.9,80.02222222,2.858183333,6,22.4901704643812
"5695",22.9,40.32333334,51.64444444,81.72222222,3.338116667,7,25.7895535990894
"5696",34.1,43.47133333,42.7,86.53333333,3.383416667,8,31.2680760761073
"5697",35.4,45.69366667,34.87777778,91.65555556,3.7044,9,35.4066731625293
"5698",32,41.73744444,25.92222222,97.03333333,2.996116667,10,31.431606979064
"5699",30.2,38.02627778,19.51111111,102.5555556,2.443733333,11,28.5162763194913
"5700",22.9,32.48511111,15.22222222,106.4,1.846916667,12,24.0034098711194
"5701",18.6,26.95277778,11.63333333,108.5555556,1.362533333,13,20.9025054243754
"5702",21.1,25.75405556,11.18888889,107.8333333,1.2492,14,20.3090878964977
"5703",18.6,23.01466667,11.46666667,106.3222222,1.390966667,15,19.4861683974315
"5704",17.1,24.33527778,13.53333333,103.1333333,1.260883333,16,19.9272610483133
"5705",21.6,25.81811111,15.16666666,99.94444446,1.38355,17,20.275658804736
"5706",19.5,28.4195,17.8,94.67777778,1.61215,18,21.7908918756615
"5707",27.2,35.40705556,20.57777778,91.74444444,2.458333333,19,27.067267642523
"5708",22.8,34.719,22.75555556,89.66666667,2.319375,20,26.6823219967644
"5709",26.6,34.9975,27.54444444,87.63333333,2.0516,21,25.9610329361974
"5710",23.1,35.61177778,30.81111111,86.15555556,2.039866667,22,25.8264735569854
"5711",21,35.3665,32.75555556,85.14444444,1.944033333,23,25.1800097877447
"5712",28,38.63483334,34.25555555,84.48888889,1.89825,0,27.5868647190448
"5713",27.2,39.52383333,36.27777778,83.88888889,2.03185,1,28.0790857275881
"5714",27.9,40.99216667,43.9,82.43333333,2.250883333,2,27.4625364106614
"5715",27.6,42.18544445,49.1,80.95555556,2.30875,3,27.1648046244241
"5716",25.9,42.57983334,52.03333333,79.98888889,2.322633333,4,26.7012177042893
"5717",25.1,42.80283334,53.21111111,79.84444445,2.581666667,5,26.9916887965683
"5718",27.6,43.82355556,53.7,79.31111111,2.821,6,28.2667788552859
"5719",28.6,46.34094445,50.67777778,82,3.9291,7,33.8054186142881
"5720",50.4,52.27222222,40.13333333,88.55555556,4.537316667,8,43.0279353998709
"5721",43.8,53.50972222,30.77777778,95.14444444,4.5401,9,45.5945892126333
"5722",38.1,44.54705556,21.37777778,101.2555555,2.864416667,10,35.8437709789803
"5723",23.1,33.21355556,15.85555556,105.2777778,1.711966667,11,24.2819719341508
"5724",24.8,31.88655556,14,107.8444444,1.613533333,12,23.3403113717822
"5725",23.8,23.78027778,10.54444444,110.0444444,1.099881356,13,19.371540404909
"5726",19.9,19.31477778,9.344444444,110.4555555,0.88145614,14,17.1404231349453
"5727",19.6,17.19466667,9.666666668,108.5111111,0.854733333,15,16.0690096003843
"5728",14.2,17.44344445,10.71111111,105.8333333,0.91885,16,16.4074033994329
"5729",20.7,20.20911111,13.45555555,102.5666667,1.041266667,17,17.8757309109648
"5730",18.9,26.34233333,17.97777778,94.98888889,1.6886,18,21.0245597592847
"5731",27.1,34.90711111,21.05555555,91.48888889,2.4592,19,26.7224084195494
"5732",29.5,35.25761111,25.53333333,89.25555555,2.326133333,20,26.5443671044591
"5733",26.2,34.90916666,29.97777778,87.27777778,1.927016667,21,25.0879355823153
"5734",29.7,36.66533334,34.86666667,85.7,1.907566667,22,25.2655585935289
"5735",26,35.85166667,39.32222222,83.81111111,1.808633333,23,23.4413927244899
"5736",19.7,35.66694444,45.17777778,81.82222222,1.62075,0,21.2130003793771
"5737",22.7,37.10855556,47.92222222,80.94444444,1.635083333,1,21.4495972697228
"5738",22.5,38.14366667,51.35555556,79.81111111,1.54915,2,21.1228345896432
"5739",27.6,39.56277778,52.88888889,79.12222222,1.668566667,3,22.1435020214208
"5740",28.9,42.09383333,55.13333333,78.32222222,1.972366667,4,24.6425620598649
"5741",27.9,44.27255556,57.17777778,77.37777778,2.105216667,5,26.8035266192853
"5742",26.9,45.94505555,56.11111111,76.95555556,2.65595,6,29.5156454123647
"5743",30.3,46.24222222,51.86666667,79.07777778,2.782033333,7,31.443513155185
"5744",30.6,46.51105556,41.38888889,84.16666667,2.98425,8,35.5192960283516
"5745",31,39.304,25.94444444,92.45555556,1.97315,9,28.5717749228803
"5746",26.9,34.97122222,17.18888889,98.53333332,1.381766667,10,24.4096328863206
"5747",30.9,34.251,13.95555556,103.5555556,1.3186,11,24.3968564996579
"5748",24.6,30.59222222,11.51111111,107.0777778,1.029283333,12,21.9573380013815
"5749",19.5,28.73505556,10.6,107,0.897516667,13,20.9927762606819
"5750",22.8,26.60972222,9.044444444,110.5777778,0.877089286,14,20.1226330143206
"5751",17,23.65844445,8.344444444,110.8333333,1.015166667,15,19.1446593842649
"5752",21.3,22.61911111,8.811111111,108.8,1.078316667,16,18.7290564946446
"5753",17.5,22.302,10.65555555,103.0777778,1.228283333,17,18.9295202045817
"5754",15.8,24.16277778,14.47777778,96.02222222,1.445233333,18,19.7472996328175
"5755",33.8,38.74133334,17.18888889,91.68888889,3.609716667,19,31.692243798454
"5756",66.3,72.25933334,20.41111111,89.51111111,6.08955,20,66.8907771835032
"5757",34.7,45.78866667,22.72222222,87.66666667,3.355783333,21,39.9950446002918
"5758",27.6,37.57772222,25,85.88888889,2.216916667,22,29.5287616722349
"5759",27.4,34.84655556,28.54444444,84.63333333,1.967183333,23,26.3752023415695
"5760",27.9,37.20355556,31.01111111,83.33333333,2.2166,0,27.9685702645571
"5761",28,38.25727778,33.42222222,81.93333333,1.983916667,1,27.8933508928192
"5762",31.9,38.43222222,37.57777778,80.54444444,1.89715,2,26.3713851798849
"5763",24.7,37.43111111,39.67777778,79.15555556,1.875833333,3,24.3671838002386
"5764",24.2,35.15355555,41.43333333,77.96666667,1.675466667,4,21.3500796683946
"5765",26.3,36.24566667,43.83333333,77.17777778,2.243516667,5,21.8260470476841
"5766",27.4,37.41627778,45.1,77,3.102071429,6,23.4224392388361
"5767",35.2,43.77811111,42.06666667,79.3,3.684266667,7,32.6711682302065
"5768",29,36.35027778,31.42222222,86.47777778,2.590333333,8,26.7714654352796
"5769",28.7,34.50983334,23.87777778,94.16666667,2.389983333,9,25.0308118648832
"5770",30.1,33.6945,16.13333333,100.7222222,3.608283333,10,26.5873957332827
"5771",19.8,29.81933333,10.95555555,105.1,3.0686,11,24.1699058528869
"5772",20.1,22.80361111,7.711111111,109.0888889,1.599783333,12,19.3659540765609
"5773",16.6,18.6545,5.711111111,111.3888889,1.24005,13,17.1153574676793
"5774",16.6,19.53516667,4.455555556,112.7888889,1.159516667,14,17.5116771787584
"5775",14.5,14.83225096,4.025670498,111.9697318,1.039416667,15,15.0422909073258
"5776",14.3,15.70213262,4.359498208,108.5885305,1.125433333,16,15.3536284656169
"5777",15.6,22.05472222,6.3,103.3555555,1.60555,17,19.0264900679482
"5778",20.5,24.91822222,8.355555555,95.96666667,3.0564,18,21.7359416901853
"5779",32.9,42.30127778,11.14444445,92.47777778,5.61865,19,37.1706249250042
"5780",35.8,43.38827778,14.33333334,89.94444445,4.31725,20,38.2174515474831
"5781",26.7,34.43894444,16.66666667,88.1,2.7446,21,28.165847474408
"5782",26.2,34.11977778,18.54444445,86.78888889,2.50345,22,28.0018763818618
"5783",24.7,35.85377778,22.52222222,85.35555556,2.839482143,23,29.5826593115809
"5784",29.2,36.83616667,24.67777778,83.85555556,3.092083333,0,30.5905017847054
"5785",29.5,37.41745786,28.02030651,82.51762452,3.43795,1,30.7355028387751
"5786",28.8,39.52307168,30.39605735,81.72222222,3.3871,2,31.9208816972349
"5787",25.2,37.75633333,30.71111111,80.72222222,3.001083333,3,29.4825252653106
"5788",30.7,41.68888889,35.07777778,79.27777778,4.067183333,4,33.0955912042087
"5789",37.7,45.87588889,35.32222222,78.57777778,4.636216667,5,38.3980227513181
"5790",37.9,48.25238889,35.82222222,77.98888889,6.897516667,6,42.170319360116
"5791",37.5,46.09161111,33.85555556,81.18888889,5.184316667,7,40.2356191235425
"5792",34.8,41.36644445,26.44444445,88.86666667,3.13095,8,33.1961920587653
"5793",34.8,38.76083333,20.82222222,96.45555555,2.807966667,9,29.1503490007648
"5794",22.8,32.73138889,14.48888889,102.7444445,2.115125,10,24.4049466212369
"5795",25.6,27.19661111,11.48888889,107.3777778,1.574133333,11,21.262088945925
"5796",13.7,22.98016667,9.088888889,110.0111111,1.281066667,12,19.1778648821048
"5797",13.1,17.64783334,7.355555556,112.3555555,0.945516667,13,16.5092724907683
"5798",17,16.82794445,6.8,112.5444444,0.914966667,14,16.0755094302602
"5799",12.6,15.21888889,6.688888889,111.4888889,0.83195,15,15.0915256910123
"5800",14.8,15.614,6.777777778,109.3777778,0.877216667,16,15.1844962355242
"5801",16.4,14.69227778,8.333333333,104.8,0.9024,17,14.9806737757814
"5802",11,20.535,10.5,97.45555556,1.746166667,18,18.2656674738796
"5803",31.6,40.47266667,13.31111111,93.75555556,5.490616667,19,34.7455090048695
"5804",29.5,40.08816667,16.37777778,91.56666667,3.80945,20,33.3817514814314
"5805",26.2,30.25188889,18.01111111,89.78888889,1.89335,21,24.3105906352146
"5806",24.3,29.49155556,19.57777778,88,1.665833333,22,24.1608825198866
"5807",34.1,32.59783333,21.56666667,86.76666667,1.699616667,23,25.7829484556885
"5808",34.1,34.4855,23.82222222,85.6,1.726816667,0,26.8837521690225
"5809",34.7,38.45505556,24.93333333,84.72222222,1.654466667,1,30.0202186346514
"5810",47.9,46.37522222,27.97777778,83.74444445,1.787116667,2,38.5024993718457
"5811",52.4,51.17188889,30.9,82.31111111,1.787616667,3,43.1881398711156
"5812",58.8,56.687,34.3,80.83333333,1.835016667,4,47.7427459870893
"5813",48.5,54.51833333,33.96666667,79.94444444,1.80275,5,45.4378286299419
"5814",45.3,52.18194445,43.58888889,79.7,2.781183333,6,40.8159361865501
"5815",42.7,55.73716666,47.63333334,82.21111111,5.322160714,7,46.4070076492335
"5816",41.1,51.53611111,39.25555556,88.34444444,3.557283333,8,41.4498925466998
"5817",31.7,40.37066667,27.32222222,94.88888889,2.2679,9,28.9575735968343
"5818",29.8,36.907,18.61111111,102.7222222,2.1801,10,27.2847481760607
