"","BAM","PA_CF_1","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_1_pred"
"5358",46.3,70.82544444,44.53333334,81.01111111,15.86375,"6",46.3532674234065
"5359",53.1,86.989,45.53333333,82.57777778,14.65960714,"7",53.6232872808034
"5360",43.1,64.20988889,43.01111111,85.2,11.32645,"8",41.832903535265
"5361",40.9,59.62438889,35.21111111,89.54444445,8.722216667,"9",38.5804651367567
"5362",34.9,44.01066667,27.18888889,95.4,7.5945,"10",30.8306890649887
"5363",35.2,42.70255556,22.6,100.4444444,6.408333333,"11",30.9487255129543
"5364",31.1,40.9325,20.44444445,100.9888889,7.40535,"12",30.9827930105795
"5365",32,42.49244445,18.72222222,102.8666667,7.390714286,"13",31.974068493563
"5366",31.8,41.02805556,16.04444444,106.8,4.5417,"14",29.995987293645
"5367",24.6,30.35466667,13.44444445,107.7222222,3.920516667,"15",25.2501811709037
"5368",29.7,38.42227778,15.66666667,104.9222222,4.550033333,"16",28.9978694426242
"5369",28.2,38.07877778,19.08888889,99.17777778,5.002516667,"17",28.6934121854173
"5370",28,42.10711111,20.85555556,94.12222222,5.545183333,"18",31.0137874927355
"5371",36.3,49.32572222,23.31111111,91.17777778,6.91135,"19",35.340245817735
"5372",42.2,58.37294444,27.48888889,89.84444445,8.11435,"20",40.0474647868302
"5373",47.2,66.30016667,31.4,88.37777778,10.48198333,"21",45.2508216658486
"5374",37.8,55.24672222,34.22222222,86.74444444,7.755339286,"22",36.8794836090627
"5375",34.2,47.95022222,33.67777778,85.35555556,9.623466667,"23",34.8511168194151
"5376",28.3,38.31277778,33.05555556,84.63333333,7.77665,"0",29.9674236763017
"5377",28.5,36.17494445,33.85555555,84.14444445,7.95855,"1",29.0929960842635
"5378",24.6,32.60088889,35.75555555,83.25555556,7.1921,"2",26.9670388428204
"5379",28.3,41.27627778,39.54444444,82.53333334,8.420416667,"3",29.4927510166206
"5380",36.8,49.65677778,43.63333333,81.62222222,12.31976786,"4",34.6322705766226
"5381",47.7,59.43922222,44.68888889,81,18.65196667,"5",41.6777038983024
"5382",59.7,83.31372222,48.88888889,80.93333333,21.59338333,"6",53.47456221634
"5383",44.3,68.17427778,48.31111111,81.86666667,10.93695,"7",42.2285186622127
"5384",31.1,51.24966667,44.56666667,85.06666667,7.517625,"8",31.5030579549112
"5385",35.4,46.08183333,37.54444444,89.71111111,5.487283333,"9",29.0404089581165
"5386",32.5,45.02144445,29.43333333,95.73333333,5.689916667,"10",29.7258966052341
"5387",34.5,51.12083333,21.05555556,102.4555556,6.223716667,"11",35.3453402153173
"5388",32,46.25877778,17.05555556,105.6111111,5.533583333,"12",33.0445326522994
"5389",29.2,42.70272222,15.23333333,107.9222222,5.307133333,"13",31.3083542405958
"5390",29.2,37.98888889,13.58888889,108.8555555,4.8362,"14",29.032096153864
"5391",23,29.40605556,12.64444445,108.7111111,3.3782,"15",24.1848193772717
"5392",22.5,26.67400192,11.93908046,107.6605364,2.728716667,"16",22.2671872858826
"5393",27.3,30.22955556,15.3,103.1111111,3.567933333,"17",24.7566131271335
"5394",29.6,39.04066667,18.72222222,95.61111111,5.912683333,"18",29.8781693930018
"5395",42.3,44.92172222,19.98888889,92.5,9.503214286,"19",34.7999602048321
"5396",41.1,52.17922222,22.65555555,90.8,10.52445,"20",39.3844716982868
"5397",29.6,35.44727778,25.35555556,88.41111111,5.846533333,"21",29.5169829717501
"5398",25.8,34.15208334,29.32222222,86,4.0326,"22",27.0628107223816
"5399",37.1,53.24977778,32.3,84.94444444,5.12405,"23",35.7911973117264
"5400",33.6,51.01933333,32.23333333,84.2,5.049933333,"0",34.7256313708124
"5401",33.1,49.40344444,34.11111111,83.22222222,5.2516,"1",33.5524324811794
"5402",28.4,42.61544445,36.92222222,82.16666666,5.205,"2",29.4873655608052
"5403",28,47.53094444,39.32222222,81.58888889,5.888571429,"3",31.2389527377381
"5404",42.3,57.84805556,41.66666667,80.86666667,8.8137,"4",37.1685566529919
"5405",48.3,65.01761111,44.57777778,80.15555556,10.31835,"5",41.1390007280732
"5406",54.2,84.40905556,46.46666666,79.97777778,14.63373333,"6",51.6625513896326
"5407",48,86.40944445,44.84444444,81.94444445,15.57186667,"7",53.7338108836733
"5408",46,69.03555556,35.85555556,87.5,10.91694643,"8",45.7006155758502
"5409",44.4,65.3855,26.37777778,94.01111111,10.5859,"9",44.7425019170545
"5410",30.7,46.92711111,18.92222222,98,7.503,"10",33.5279943663411
"5411",28.2,38.57333334,15.02222222,101.5777778,5.730433333,"11",29.698595634485
"5412",21.3,22.165,10.7,105.6222222,2.686966667,"12",20.3525851808048
"5413",19.7,21.57127778,9.422222221,107.4555556,2.4826,"13",19.7582633115077
"5414",22.3,21.48527778,9.322222222,108.8666666,2.166783333,"14",19.3170085266791
"5415",30.8,31.1695,10.85555556,108.4333333,3.418616667,"15",24.7929637146616
"5416",25.2,34.08972222,13.37777778,105.3777778,3.56905,"16",26.2104346617311
"5417",25.9,31.25594445,15.75555556,101.8777778,3.564516667,"17",25.0164815068353
"5418",27.5,34.48122222,18.9,95.72222222,5.612583333,"18",28.0037874256392
"5419",31.1,40.98616667,21.35555556,91.97777778,7.657464286,"19",31.9838683908813
"5420",26.6,35.84638889,25.05555555,89.44444445,5.153983333,"20",28.9553972144807
"5421",26.9,37.554,30.67777778,87.45555555,5.113083333,"21",28.4297786686019
"5422",26.8,36.91975,35.03333333,85.52222222,5.100183333,"22",27.3188542346868
"5423",22.4,33.27394444,38.02222222,84.17777778,4.121083333,"23",24.3369135377169
"5424",22.3,33.26983333,40.31111111,83.25555556,4.787783333,"0",24.3680713317806
"5425",22.7,32.56766667,42.64444445,82.35555555,4.0159,"1",22.5272889865355
"5426",22.1,35.35488889,46.56666667,81.08888889,3.519016667,"2",21.5328901451619
"5427",23.7,38.46244444,49.77777778,80,4.05135,"3",22.1739888579914
"5428",35.5,45.053,50.83333333,79.72222222,8.57295,"4",27.1833825415048
"5429",34.6,45.76638889,52.23333333,79.03333333,9.854678571,"5",27.9735012534651
"5430",35.6,53.32127778,53.46666667,78.65555555,10.85148333,"6",32.2604642799224
"5431",30.3,54.90794445,51.04444444,80.63333333,9.565066667,"7",33.0822157328464
"5432",40.6,58.777,40.44444444,85.86666667,9.450466667,"8",38.0719365704859
"5433",34.7,46.98316667,28.43333333,92.05555556,5.989,"9",32.0949786923867
"5434",31.7,42.03055556,18.7,99.37777779,4.58595,"10",29.8837551721573
"5435",22.1,33.17588889,12.56666667,104.3333334,3.358133333,"11",25.5468703541548
"5436",19.6,29.48844444,10.42222222,107.5888889,3.205133333,"12",23.8697214261868
"5437",24.2,26.90933333,10.41111111,109.5,2.477910714,"13",21.9631631073628
"5438",24.2,26.12509579,9.547126437,110.9314176,2.729383333,"14",21.983749325624
"5439",14.5,21.50618996,8.533333333,110.8784946,1.976833333,"15",19.1088197006872
"5440",22.8,20.32683333,8.633333333,109.6111111,1.955016667,"16",18.5500371932847
"5441",15.7,20.65022222,10.25555556,104.8777778,2.140166667,"17",19.0055525881777
"5442",20.8,27.25833333,13.85555556,98.01111111,3.723833333,"18",23.3142061659364
"5443",52.7,66.15077778,19.36666667,93.14444444,15.87218333,"19",48.8084666196852
"5444",29.2,42.67805556,25.01111111,90.18888889,5.182216667,"20",31.3603008629322
"5445",28.9,41.641,31.43333333,87.61111111,4.782683333,"21",29.4029103362285
"5446",25.9,44.35244444,35.83333334,85.9,4.595766667,"22",29.4155164535715
"5447",25,44.10172222,40.03333333,84.1,4.449983333,"23",28.1657692505152
"5448",25.8,47.34266667,45.55555556,82.35555555,4.169166667,"0",27.5915582978425
"5449",29.3,51.5875,50.5,81.11111111,3.850910714,"1",27.8169679717913
"5450",31.9,59.29277778,53.85555556,80.17777778,4.25595,"2",31.6530651797853
"5451",33.6,65.95355556,56.41111111,79.36666667,4.973733333,"3",35.3024623622185
"5452",34.9,70.77294445,56.01111111,78.97777778,4.018266667,"4",36.6018548493388
"5453",37.9,71.65427778,54.97777778,78.67777778,4.36515,"5",37.480141535157
"5454",37.9,74.07322222,55.04444444,77.94444444,6.372466667,"6",39.7573179399161
"5455",40.4,77.99416667,52.92222222,79.12222222,5.953583333,"7",42.1018659680908
"5456",42.8,77.59144445,44.1,84.2,6.210133333,"8",44.8558178238997
"5457",39.3,62.44083333,30.42222222,92.84444445,5.40835,"9",39.1946987348072
"5458",37,50.55172222,19.24444445,100.0666667,4.6455,"10",33.912890535008
"5459",37.1,51.6385,14.94444445,105.1111111,4.627266667,"11",34.984391392812
"5460",32.6,41.03783333,13.37777778,107.7555555,3.237910714,"12",28.373306624234
"5461",24.3,36.08888889,12.22222222,109.2222222,2.919633333,"13",26.047189820299
"5462",21.8,29.3605,9.777777778,111.5111111,2.2339,"14",22.6562540037446
"5463",22.4,27.36572222,9.866666667,111,1.9964,"15",21.5653490179524
"5464",17.9,27.46583333,10.77777778,108.2333333,2.0156,"16",21.6030747372244
"5465",24.6,29.72966667,12.96666667,103.7444444,2.1472,"17",22.7217740498494
"5466",27.4,39.71422222,17.28888889,96.74444444,4.368366667,"18",28.8253417512619
"5467",39.4,54.94783333,25.12222222,91.78888889,5.481466667,"19",37.0895507982446
"5468",36.3,58.90938889,30.68888889,88.68888889,5.082783333,"20",38.2730268065808
"5469",37.4,51.84791667,34.33333334,86.31111111,4.119516667,"21",32.945827113286
"5470",29.1,46.68505364,39.77624521,84.03639847,3.660683333,"22",28.5223167988999
"5471",25,43.01008244,44.2250896,82.46021505,3.043133333,"23",24.7223061068072
"5472",22.9,42.19538889,48.62222222,80.85555555,2.720783333,"0",22.4547053785142
"5473",22.6,43.63255555,50.8,80.01111111,3.2982,"1",23.037433512767
"5474",20.9,44.15144444,53.76666667,79.11111111,3.119666667,"2",22.1425033669522
"5475",22.5,47.25327778,55.5,78.14444444,3.443803571,"3",23.3849921321149
"5476",26.2,46.79161111,57.08888889,77.33333333,3.256216667,"4",22.4697853715662
"5477",25.3,48.29361111,57.28888889,76.94444444,3.3283,"5",23.1499904013871
"5478",29.9,52.20816667,57.16666667,76.62222222,6.021016667,"6",27.5915681458018
"5479",28.9,58.02638889,54.5,77.66666667,6.920633333,"7",31.8723907387959
"5480",29.9,50.1715,45.35555556,82.54444445,5.140516667,"8",29.9987346729978
"5481",29.3,44.91994828,35.82911877,88.78237548,4.58455,"9",28.6830186503293
"5482",25.4,38.28967205,26.56415771,95.15053763,4.751783333,"10",27.3571718697181
"5483",24.6,29.925,19.27777778,100.4888889,4.023816667,"11",24.8103840292071
"5484",20.5,24.45744444,14.64444445,105.7111111,2.868116667,"12",21.7115641864079
"5485",20.3,21.31244445,10.82222222,109.7333333,2.701666667,"13",20.0334129475362
"5486",13.1,17.39744444,9.811111112,110.9444444,1.888616667,"14",17.3933236968176
"5487",15.3,20.36411111,10.71111111,111.1222222,2.18935,"15",19.0542182897306
"5488",13.1,22.28555556,11.45555556,108.6444445,2.983666667,"16",20.8070683552088
"5489",21.5,20.48594445,15.28888889,104.1111111,2.839517857,"17",20.0447523934928
"5490",32.5,30.69055556,21.5,96.52222222,5.9994,"18",26.4015615593871
"5491",29.3,38.7065,26.77777778,92.73333333,7.08015,"19",29.3540372892868
"5492",25.7,35.42138889,32.27777778,90.12222222,4.89875,"20",26.0117690109139
"5493",18.2,33.38805556,37.12222222,87.42222222,3.622416667,"21",23.1373908859872
"5494",22.1,38.58066667,40.88888889,85.64444444,3.724866667,"22",24.4332367048476
"5495",21.6,39.33211111,41.98888889,84.68888889,4.477083333,"23",25.4467406004392
"5496",27.2,43.2025,44.72222222,83.51111111,4.378816667,"0",26.1607282042472
"5497",26.2,48.24594445,50.97777778,81.92222222,4.494616667,"1",26.768046917474
"5498",30.4,46.61694444,55.5,80.42222222,3.59995,"2",23.8457589423841
"5499",28,45.60911111,57.14444445,79.01111111,3.383566667,"3",22.5484968720723
"5500",24.4,44.99766667,57.3,78.15555555,4.1201,"4",22.9116421911782
"5501",26.3,50.24527778,58.26666667,77.96666667,5.425214286,"5",26.4708886036659
"5502",27.5,53.83522222,56.95555556,77.37777778,7.053683333,"6",29.0960790381185
"5503",25.1,56.05255556,53,79.01111111,6.64125,"7",31.337509555749
"5504",21.8,35.7705,40.4,83.77777778,5.04755,"8",25.401919082821
"5505",20.5,22.90488889,29.04444444,90.66666667,3.233366667,"9",20.2908530994396
"5506",18.7,26.96845211,21.88773946,96.35325671,2.879016667,"10",21.8886996452663
"5507",13.9,16.724819,15.51792114,101.1311828,2.623883333,"11",17.9455532824641
"5508",12.9,14.90566667,14.17777778,103.5222222,2.617583333,"12",17.4015133429977
"5509",15.6,14.2247682,11.49272031,106.1206897,2.665916667,"13",17.1172174516242
"5510",15,16.42684291,11.4348659,107.1923372,2.06205,"14",17.2399406917259
"5511",16.5,17.75301792,11.52831541,107.3430108,2.29565,"15",18.082237118163
"5512",11.1,14.86883334,11.87777778,104.5888889,2.336383333,"16",16.9691303100023
"5513",16.6,16.97433333,14.01111111,101.0888889,3.09065,"17",18.5909104790529
"5514",23.6,27.19255556,20.12222222,93.93333333,5.247366667,"18",25.3459837732093
"5515",20.5,30.80783333,24.53333333,90.21111111,5.94,"19",27.4772373881549
"5516",20.9,31.36705556,26.38888889,88.52222222,4.481466667,"20",26.6360615404012
"5517",23.4,37.61483333,32.1,86.6,3.81605,"21",26.9246301980387
"5518",22,35.20427778,36.77777778,84.7,3.8043,"22",24.9823343735647
"5519",21,34.45505556,40.02222222,82.84444445,3.344316667,"23",23.3025963601668
"5520",19.7,35.88072222,42.16666667,81.62222222,3.667616667,"0",23.463513224899
"5521",27,39.2005,44.35555555,80.35555555,4.036433333,"1",24.204326621018
"5522",22.7,41.50916667,47.26666667,79.12222222,3.7921,"2",23.5699527706999
"5523",18.2,41.93161111,48.21111111,78.12222222,3.4897,"3",22.8022854530775
"5524",19.3,36.68055556,45.78888889,77.05555555,3.213783333,"4",20.9083494211821
"5525",23.1,39.80238889,45.08888889,77,4.790066667,"5",24.0992566057451
"5526",24.9,41.48827778,42.88888889,77.02222222,6.116266667,"6",26.3987121405416
"5527",25.1,44.92105556,40.77777778,79.02222222,8.379053571,"7",30.0627212581782
"5528",21.2,25.81533333,32.12222222,84.77777778,5.47385,"8",24.6324839701916
"5529",19,20.45866667,23.47777778,91.41111111,3.780516667,"9",21.3718309857487
"5530",19.9,19.10188889,16.81111111,96.74444444,3.438616667,"10",19.8066533359345
"5531",17.2,19.5354387,12.24367816,102.497318,2.680733333,"11",19.197198731367
"5532",14,18.50952867,9.487813619,107.6476702,2.062783333,"12",17.9746872886794
"5533",13.7,18.41844445,8.466666667,109.3111111,2.510116667,"13",18.4486277164844
"5534",14.7,18.22344444,7.444444444,111,2.79315,"14",18.7365819184324
"5535",20.6,20.85466667,7.9,112.0333333,2.581433333,"15",19.6445140652747
"5536",18.4,20.78705556,8.911111111,108.1444445,2.866816667,"16",19.8914341703
"5537",21.7,25.298,11.05555556,104.0666667,3.397766667,"17",22.5042109491
"5538",38.6,43.62227778,16.27777778,96.58888889,8.952733333,"18",33.0081248880399
"5539",38.8,47.47338889,19.47777778,92.88888889,8.303875,"19",35.0583785115732
"5540",29.2,44.5965,21.2,90.87777778,6.728966667,"20",33.5334796692458
"5541",24.4,37.09127778,24.78888889,88.66666667,4.89445,"21",29.5336000485754
"5542",25.8,40.854,29.48888889,87.18888889,4.68615,"22",29.8117000110251
"5543",23.5,40.81083333,33.92222222,85.48888889,4.6605,"23",28.7953317624882
"5544",25.8,43.46338889,37.27777778,84.24444444,4.578266667,"0",28.9580233272829
"5545",26.9,45.69055556,39.92222222,83.33333333,5.559,"1",29.9484904320219
"5546",28.1,48.14055556,42.71111111,82.07777778,5.63175,"2",30.2228614560145
"5547",28.8,47.59533333,45.81111111,81.07777778,5.985633333,"3",29.0044721915007
"5548",25.8,45.90788889,46.86666667,80.36666667,6.22405,"4",27.8609226335615
"5549",30.3,53.862,47.15555556,80,9.533071429,"5",33.4557523941164
"5550",32,62.55594445,47.94444444,79.82222222,12.6955,"6",40.1794205426252
"5551",46.1,76.4915,45.37777778,82.27777778,16.93551667,"7",49.0991891494679
"5552",46.2,76.32011111,36.36666667,87.12222222,10.79901667,"8",48.8915057976577
"5553",48.4,73.16527778,29.56666667,92.33333333,9.217033333,"9",46.7559536534117
"5554",37.7,57.55722222,23.01111111,97.08888889,7.220553571,"10",38.5619815305435
"5555",32.2,44.09244444,14.35555555,103.9888889,5.561583333,"11",32.0126842354312
"5556",30.3,40.82244444,10.83333333,109.5111111,4.12185,"12",29.2418631378683
"5557",39.9,51.40227778,9.166666667,111.6444445,5.412916667,"13",35.309916847342
"5558",32.1,46.48172222,9.133333333,111.8888889,4.277833333,"14",31.8542465379538
"5559",31.1,41.075,8.555555556,112,3.392866667,"15",28.4519967489137
"5560",36.3,45.27611111,9.433333333,108.7444444,5.219716667,"16",32.0597723812026
"5561",33.8,39.2,11.1,104.2222222,4.150716667,"17",28.6372555862129
"5562",39,46.17627778,13.87777778,98.25555556,7.65865,"18",33.2537406346548
"5563",46.5,59.18683333,15.53333333,94.52222222,12.56585714,"19",44.0155838029062
"5564",46.4,62.1065,17.43333334,92.06666667,12.02763333,"20",46.0953544165671
"5565",48.8,71.79022222,21.66666667,90.31111111,11.66456667,"21",50.8719885186589
"5566",62.4,83.78872222,21.86666667,88.82222222,7.123783333,"22",53.9415772961606
"5567",62.1,91.97788889,25.3,87.56666666,7.7722,"23",58.3736200563934
"5568",63.2,94.74966667,27.58888889,86.51111111,8.653857143,"0",60.1252547493969
"5569",65.4,99.64266667,28.86666667,86,9.99925,"1",63.6986197247376
"5570",40.2,73.14772222,37.72222222,85.36666667,9.27875,"2",46.2890621135238
"5571",40.7,73.26316667,49.66666667,83.38888889,7.264516667,"3",41.6390515139122
"5572",39.4,77.34761111,52.38888889,82.44444444,7.086633333,"4",42.8160668818933
"5573",41.2,81.25922223,53.74444444,82,8.799483333,"5",45.2169574764569
"5574",48,96.30955556,57.08888889,81.5,10.32773214,"6",54.1986236989007
"5575",50.3,99.97844446,55.53333333,82.56666667,10.54906667,"7",56.6967435743918
"5576",47.1,94.48005556,49.93333333,85.51111111,9.95835,"8",53.768558766993
"5577",48.2,72.5293295,38.0559387,90.46743295,8.731983333,"9",43.795907365389
"5578",45.6,75.75555197,35.85949821,91.30143369,9.071233333,"10",45.9822260344992
"5579",50.6,80.60194444,32.36666667,95.86666667,9.32515,"11",48.3935451815718
"5580",51.1,73.22459962,27.48199234,99.68659005,8.196232143,"12",45.7625170648436
"5581",46.3,69.61178495,23.03584229,103.9358423,9.482383333,"13",46.6492138499643
"5582",41.9,61.09922222,19.62222222,105.4333333,7.0386,"14",41.5032077765855
"5583",50,58.83761111,23.62222222,101.2666666,5.86005,"15",38.8447885310363
"5584",19.8,55.74577778,50.2,83.92222222,5.386433333,"16",31.59581073026
"5585",41.8,75.22705556,52.15555556,82.6,11.06236667,"17",44.5513448293397
"5586",39.6,73.25066667,50.07777778,82.2,8.709033333,"18",42.3041412068131
"5587",30.5,57.32133333,45.72222222,82.14444445,7.857410714,"19",35.0252677258128
"5588",35.2,58.0625,44.26666667,82.95555556,6.947833333,"20",35.5669181032907
"5589",32.2,57.23227778,43.58888889,82.7,6.866416667,"21",35.3221803961594
"5590",28.2,49.09161111,42.84444444,81.95555556,7.587816667,"22",31.4167886713365
"5591",30.3,51.92066667,43.14444444,81.87777778,9.127183333,"23",33.6733978253822
"5592",33.1,55.30061111,44.27777778,81.98888889,8.113183333,"0",34.4948022250061
"5593",34.8,66.50361111,49.82222222,81.11111111,8.775216667,"1",39.1757246748765
"5594",31.8,65.95627778,51.17777778,81.27777778,7.680642857,"2",37.968770253225
"5595",43.5,70.62855555,50.34444445,81.92222222,11.55306667,"3",43.2478456420275
"5596",37,69.92144445,49.54444444,81.66666667,12.42008333,"4",43.5803464902887
"5597",46.5,80.09366667,50.3,81.15555555,15.36016667,"5",48.7178771657719
"5598",52.5,90.95872222,51.65555555,80.9,15.28876667,"6",54.1168550791576
"5599",47.6,93.72316667,50.48888889,82.38888889,13.74078571,"7",55.8071170102833
"5600",46.3,92.411,42.57777778,86.33333333,12.50058333,"8",56.3978457964905
"5601",26.5,45.79422222,27.75555556,92.68888889,4.759266667,"9",30.7241033859322
"5602",28.8,37.84561111,21.32222222,98.82222221,3.296116667,"10",26.4527370161601
"5603",29.7,31.43838889,14.87777778,104.9444444,2.4761,"11",23.9038430262601
"5604",25.4,31.65672223,11.13333333,110.1666667,2.4867,"12",23.8415438321871
"5605",21.9,33.97038889,10.02222222,112.6555556,2.5378,"13",24.849297309746
"5606",27.1,35.4345,9.533333333,112.7,2.991733333,"14",25.9355125052738
"5607",28.7,37.84422222,10.71111111,111.6444445,2.858233333,"15",26.6401778916348
"5608",27.1,37.95505556,12.21111111,107.4,2.704583333,"16",26.4557033774398
"5609",30.6,39.39688889,14.18888889,103.1333334,3.330875,"17",27.8072088338671
"5610",35.2,56.03511111,18.08888889,97.64444444,4.16285,"18",36.372312039109
"5611",62.1,86.56238889,22.27777778,93.98888889,9.446766667,"19",55.0134455272608
"5612",70.7,111.7436667,29.55555556,91.36666667,11.57618333,"20",68.5278694961284
"5613",37.1,61.24166667,37.96666667,88.52222222,5.606216667,"21",37.4838717139332
"5614",27.7,52.37055556,40.05555556,87,4.298733333,"22",31.2151537972615
"5615",29.5,48.47911111,43.38888889,85.9,3.548733333,"23",27.4916862928137
"5616",29.7,46.7785,47.38888889,84.75555556,2.905916667,"0",24.8476971059531
"5617",27.5,48.75383333,50.21111111,84.23333333,3.009321429,"1",25.2377975180954
"5618",30.1,52.96672222,52.35555555,83.63333333,3.7395,"2",27.9452491182424
"5619",25.3,52.72277778,52.52222222,83.02222222,3.9095,"3",28.0512926730891
"5620",26,50.00383333,50.96666667,82.84444444,3.850133333,"4",26.9195966310669
"5621",29.9,49.30711111,51.24444444,82.08888889,4.164683333,"5",26.8788259214505
"5622",27.6,47.09077778,50.82222222,81.75555556,3.511033333,"6",25.1018069461422
"5623",19,36.71111111,44.44444445,82.15555555,3.085783333,"7",22.2619411841665
"5624",17.4,33.38433333,36.36666667,86.25555556,2.21925,"8",22.0092406895863
"5625",21.2,29.06,25.72222222,92.25555556,1.929933333,"9",21.6076513755113
"5626",18.9,26.30394444,19.64444445,98.23333333,1.6345,"10",20.233276105977
"5627",18.4,26.37716667,15.98888889,102.9555555,1.5168,"11",20.6854265584239
"5628",18.9,29.94027778,14.77777778,105.7111111,1.5865,"12",22.2320010706751
"5629",22.2,31.04505556,13.31111111,107.7444444,1.641516667,"13",22.636213868972
"5630",30.4,34.17966667,11.84444445,110.4111111,1.800883333,"14",23.9549433882191
"5631",23.5,34.63722222,11.17777778,110.7888889,1.786816667,"15",24.0845066511021
"5632",29.1,36.64155556,11.42222222,108.5888889,1.93405,"16",24.9477514854554
"5633",31.8,39.0455,12.77777778,105.0777778,2.11675,"17",26.1608135885862
"5634",33.3,48.19638889,17.32222222,98.5,2.5409,"18",30.1812383812788
"5635",63,93.71955556,23.58888889,93.18888889,5.847946429,"19",57.2454827649828
"5636",48.3,80.59183333,25.12222222,91.8,5.718166667,"20",50.0692218368422
"5637",47.7,76.51988889,27.78888889,90.84444445,6.25685,"21",47.9139379711761
"5638",28.5,54.69133334,30.02222222,88.98888889,3.6952,"22",34.5737418660142
"5639",23.5,44.0245,31.91111111,87.81111111,2.34515,"23",27.257813121586
"5640",25.8,46.45777778,32.35555556,87.16666667,2.5606,"0",28.6884282132778
"5641",29.5,54.26894444,34.01111111,86.56666667,2.551133333,"1",32.3447747194888
"5642",33.6,61.48161111,39.36666667,84.98888889,2.575566667,"2",35.0405480023574
"5643",38.5,68.0245,44.03333333,84,2.755166667,"3",37.2221963826495
"5644",43.3,73.42466667,46.22222222,83.52222222,3.517433333,"4",40.0340637821723
"5645",41.9,74.91794444,47.52222222,83.07777778,3.578566667,"5",40.4220947349899
"5646",39.5,76.65877778,50.51111111,82.58888889,4.084983333,"6",40.9978572982527
"5647",42.3,84.56155556,53.04444445,82.88888889,4.611946429,"7",44.7962919171987
"5648",50.4,88.22638889,48.46666667,86.23333333,4.83745,"8",47.4338712430598
"5649",47.4,78.33811111,39.5,91.28888889,5.690483333,"9",44.3198935116946
"5650",44.1,70.24344445,32.38888889,96.64444444,4.983466667,"10",41.2312796619613
"5651",41.7,69.93416667,27.15555556,101.1,4.485083333,"11",42.5340633884799
"5652",35.4,59.30205556,23.26666667,103.0888889,3.736283333,"12",37.4821420948294
"5653",33.9,51.48144444,18.4,108.0444444,3.099833333,"13",33.0695827518292
"5654",38.3,51.36227778,17.32222222,108.4444444,3.158116667,"14",33.1185428797894
"5655",35.7,53.79805556,23.35555556,100.3888889,3.224966667,"15",33.4265140142026
"5656",44.2,67.67588889,38.22222222,89.44444445,6.527816667,"16",40.8345555745767
"5657",39.7,76.62594444,44.9,86.24444444,8.078732143,"17",44.2923660019947
"5658",41.8,76.15211111,40.93333333,88.06666667,6.52375,"18",44.2537106948995
"5659",54,97.8696111,41.78888889,87.14444444,8.3476,"19",56.6201368390469
"5660",57.9,105.0813333,43.1,86.41111111,8.968816667,"20",60.6126700234808
"5661",64.4,122.9514444,42.16666667,85.98888889,6.55605,"21",66.3767968013608
"5662",66.2,109.9331111,41.7,85.37777778,6.313666667,"22",62.3356416335925
"5663",67.4,107.3428333,39.14444445,84.98888889,6.195266667,"23",62.2084939847016
"5664",64,102.6575,38.68888889,84.97777778,5.661446429,"0",59.8641643171348
"5665",69.8,113.5274445,38.66666667,84.32222222,4.8511,"1",64.1176866038912
"5666",81.3,125.9892778,40.04444445,83.5,5.64125,"2",68.242961301235
"5667",78.6,135.9818889,42.5,82.81111111,5.021533333,"3",70.7736125929049
"5668",78.9,133.4907778,45.47777778,81.98888889,6.087816667,"4",69.3238181582261
"5669",80.4,143.578,47.14444445,81.45555556,7.347883333,"5",74.5383056095085
"5670",81.2,150.8182222,48.67777778,81.11111111,9.4261,"6",80.7713296404505
"5671",71,141.0883889,47.63333333,82.96666667,8.756266667,"7",73.5559053477288
"5672",47.3,88.98488889,38.81111111,88.02222222,5.363535714,"8",50.944698194461
"5673",46.7,82.691,29.55555556,95.56666667,4.975533333,"9",48.1643178116487
"5674",44.8,70.77955556,20.04444444,103.4666667,4.42605,"10",44.7055550339793
"5675",36.1,50.27022222,13.94444444,107.6666667,2.776,"11",32.0077887722455
"5676",31.7,41.17377778,11.66666667,110.6222222,1.93585,"12",26.7413919753462
"5677",29.3,37.96855556,10.83333333,111.6111111,1.822933333,"13",25.3826961988924
"5678",27.7,36.47205555,10.57777778,112.0444445,1.589233333,"14",24.554862520398
"5679",27.6,36.69111111,10.05555556,112.6,1.6625,"15",24.7389802735998
"5680",28.1,37.46022222,11.47777778,109.9333333,1.686933333,"16",24.9717941003402
"5681",23,34.16338889,13.26666667,105.3,1.651733333,"17",23.807392249185
"5682",28.5,43.72416667,17.02222222,98.92222222,3.196966667,"18",28.9901744395573
"5683",46.3,67.88266667,20.27777778,95.31111111,6.037833333,"19",44.3295496046957
"5684",29.8,47.48833333,24.67777778,91.65555556,2.855833333,"20",30.5269062506394
"5685",29.3,38.43711111,30.05555556,88.91111111,2.310466667,"21",25.2441276918582
"5686",24.9,36.60755556,34.33333333,86.88888889,2.153516667,"22",23.5903645591243
"5687",24.3,37.81705556,35.9,85.94444445,2.764696429,"23",24.5832984615698
"5688",25.6,37.45261111,38.16666667,85,2.606,"0",23.737036965692
"5689",21.5,39.477,43.22222222,83.46666666,2.3927,"1",22.7565657546289
"5690",22.5,38.55427778,47.34444444,82.11111111,2.238766667,"2",20.9148129847341
"5691",22.5,37.26538889,49.55555555,81.47777778,1.958233333,"3",19.3973079852712
