"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_ATM_pred"
"2835",60.1,115.3673333,76.14233334,47.33333333,84.13333333,8,63.5340691696599
"2836",38.7,71.856,50.4065,32.6,90.63333333,9,44.5350923003152
"2837",28.4,47.38066667,39.602,21.86666667,97.23333333,10,31.2546725420487
"2838",26.6,35.97916667,33.24883334,16.36666667,101.2333333,11,26.5490152827703
"2839",23.7,30.18783333,29.3625,13.4,104.2333333,12,24.2717572259123
"2840",15.5,24.14433334,24.1105,11.56666667,105.6,13,21.6013538654431
"2841",20.1,25.8625,25.77283334,11,107.7333333,14,21.60935511026
"2842",19.3,27.756,27.56383333,11.63333333,107.1,15,22.5642283883955
"2843",25.7,30.84933334,29.95916667,13.1,103.6666667,16,24.5726710242147
"2844",31.5,38.90333334,34.98833333,18.66666667,95.6,17,28.3648459872439
"2845",72.3,105.1115,73.40183334,25.1,89.56666667,18,66.8404942838961
"2846",81.1,141.6508334,94.05083333,28.2,86.93333333,19,86.9975236171661
"2847",56.4,85.06733334,57.45433334,30.93333333,85,20,55.4051627986834
"2848",65.1,92.7525,61.23683333,37.6,83.06666667,21,57.4840553500836
"2849",88.3,121.5226667,80.24783334,40.56666667,82,22,69.0495813398264
"2850",68.4,112.1683333,74.05166667,41.2,81.06666667,23,64.3912706341922
"2851",81,149.058,98.634,44.9,80,0,89.3562132513728
"2852",87.9,165.6293333,109.6836667,47.56666667,78.86666667,1,102.341010789272
"2853",83.3,132.4108334,87.5335,51.33333333,78,2,72.5206107947333
"2854",74.4,117.5141667,77.59833333,51.06666667,77.26666667,3,62.7705194913503
"2855",68.2,112.3053334,74.11183333,51.36666667,76.7,4,60.1235803970715
"2856",78.5,116.0525,76.6275,53.66666667,75.93333333,5,60.8379251870972
"2857",70.1,115.253,76.0855,55.33333333,75.46666667,6,59.8891959218249
"2858",85.2,146.3193333,96.79716667,49.76666667,78.73333333,7,85.1233691352467
"2859",18.6,46.3225,39.25966667,16.86666667,107.1666667,14,30.5053426791471
"2860",31.6,48.70733334,40.42016667,19.53333333,103.3666667,15,32.3756536563607
"2861",39.1,50.76,41.46866667,22.2,100.7,16,32.9949321431289
"2862",44.1,60.261,45.5175,26.36666667,95.93333333,17,37.590504954443
"2863",55,82.02033334,55.343,32.93333333,89.73333333,18,51.1038112368431
"2864",67,110.2885,72.793,36.6,87.83333333,19,63.3200770610198
"2865",61.7,91.9885,60.60933334,38.6,87,20,55.3067747523301
"2866",54.3,83.578,55.3165,42.83333333,84.66666667,21,49.5083834996648
"2867",52.4,89.4985,58.949,47.46666667,83,22,52.6188353421847
"2868",57.3,92.66966667,61.04583333,48.43333333,81.86666667,23,54.3636774841928
"2869",58,90.55283334,59.62416667,48.13333333,81.86666667,0,53.2100155431516
"2870",57.6,92.057,60.62933334,48.76666667,81.03333333,1,53.8907578687677
"2871",63.5,92.044,60.66,47.83333333,80.63333333,2,54.111543492833
"2872",53.6,85.00066667,56.1175,50.63333333,79.46666667,3,48.5643375416984
"2873",61.5,88.80716667,58.94866667,50.36666667,79,4,51.4391992074172
"2874",63.4,102.6685,67.69983334,52.9,78.43333333,5,56.9164935895579
"2875",74,117.8336667,77.8255,54.43333333,78.1,6,62.5063147024126
"2876",87.7,160.5276667,106.264,53.73333333,80.03333333,7,97.0232968506841
"2877",87,159.4033334,105.5158334,43,85.73333333,8,98.0928497567504
"2878",92.5,156.9611667,103.8618334,36.23333333,91.2,9,96.719516812096
"2879",55.7,98.27566667,64.959,29.83333333,95.66666667,10,58.6003360182875
"2880",55.9,79.17068966,52.82896552,24.4137931,101.2068966,11,47.7492159921063
"2881",52.9,77.09366667,52.0335,22.66666667,102.8666667,12,47.1681123828446
"2882",53.3,75.47983333,51.95566667,22.1,102.9666667,13,47.1567740284099
"2883",51.8,64.16133334,47.31766667,22.56666667,102.1,14,40.5040364149453
"2884",38.6,62.08233333,46.2505,25.26666667,97.93333333,15,38.2623550356792
"2885",44.6,61.2115,45.932,26.76666667,96.16666667,16,37.9394645176618
"2886",46.5,62.76616667,46.5505,30.86666667,91.86666667,17,39.3581267778282
"2887",66.6,87.45733334,58.11916667,36.06666667,89.2,18,53.269517759466
"2888",72.5,106.8203334,70.46566667,38.9,87.7,19,61.3640620306278
"2889",67.7,100.0371667,65.9365,40.36666667,86.4,20,58.777178216586
"2890",69.1,103.8145,68.4765,42.06666667,85.56666667,21,60.0396446712783
"2891",68.8,106.1691667,70.0265,44.8,84.13333333,22,60.6387473822696
"2892",65.5,105.5645,69.625,47.73333333,83.53333333,23,59.7927036216396
"2893",76.2,117.1806667,77.3825,50.36666667,83,0,63.9127211768904
"2894",79.6,121.7685,80.40733333,51.56666667,82.56666667,1,66.0769695277815
"2895",71.8,122.9441667,81.21166667,53.16666667,81.8,2,66.4634991632066
"2896",73.1,120.0021667,79.242,53.63333333,81.7,3,64.6815905038628
"2897",53.3,91.61033334,61.25283334,57.66666667,80.33333333,4,52.3187480288008
"2898",22.4,44.991,38.52966667,62.16666667,78.7,5,24.3605742290872
"2899",41.1,79.96783333,54.9665,63.76666667,78.8,6,45.2162823587357
"2900",58.9,114.2405,75.40766667,59.26666667,81.5,7,60.9652104308146
"2901",40.4,82.04016667,55.14683333,50.96666667,84.36666667,8,47.1786678863399
"2902",36.5,70.07966667,49.39416667,46.5,86.9,9,39.7180293821208
"2903",49.4,90.52177586,60.46952874,39.17241379,92.4137931,10,53.8340315480387
"2904",51.8,83.69166667,55.34183333,35.23333333,95,11,48.6421338646098
"2905",46.7,74.35316667,50.9375,30.46666667,99.13333333,12,43.2390098180006
"2906",38.8,57.51716667,44.383,26.4,101.9666667,13,35.6616358605452
"2907",54.2,63.52333334,47.134,28.56666667,99.96666667,14,38.4931409029655
"2908",48,61.69316667,46.137,34.5,96.13333333,15,35.8321227155599
"2909",35.7,65.1195,47.93966667,38.2,93.26666667,16,38.5232160797849
"2910",38.9,58.06516667,44.6265,39.4,89.43333333,17,34.6351481379778
"2911",53.5,85.95333334,58.25516667,45.33333333,86.7,18,51.2602403383324
"2912",53.9,88.62033334,58.37866667,47.56666667,85.16666667,19,51.3258594114197
"2913",54.3,86.36633334,56.9015,49.9,84.2,20,49.5260276250337
"2914",57.3,92.939,61.32016667,50.76666667,84,21,53.5525162826436
"2915",53.1,83.3865,55.17766667,50.63333333,83.4,22,47.6107255682399
"2916",50.9,87.43833334,57.62183333,51.7,83,23,50.182742998898
"2917",49.8,84.85133334,56.05683334,52.73333333,82.86666667,0,48.2482999948994
"2918",53,93.38746552,61.53216667,54.9,82,1,53.1734401387866
"2919",48.9,88.107,58.01066667,55.7,81.86666667,2,49.8367308238477
"2920",54.6,95.09883334,62.66,57.6,81.03333333,3,53.5349001188596
"2921",49.2,82.03983334,54.5335,58.73333333,80.9,4,45.3939510772782
"2922",61.3,97.9435,64.70383334,62.56666667,79.93333333,5,54.4019013277998
"2923",55,105.094,69.3035,65.46666667,79.26666667,6,57.0513875465958
"2924",50,106.7876667,70.46033333,64.26666667,78.73333333,7,57.3821187684464
"2925",40.8,96.09333333,63.30566667,55.63333333,83.53333333,8,54.0876223053425
"2926",57.1,99.72233332,65.72516667,47.3,88.53333333,9,56.0936689580723
"2927",25.7,58.7645,44.63616667,40.8,91.5,10,33.8480756639306
"2928",36.2,50.10033334,41.10833334,31.96666667,96.36666667,11,30.3696041070178
"2929",26.6,43.56433334,37.55416667,27.7,99.83333333,12,27.837108756181
"2930",21.3,34.84016667,32.5835,23.9,103.5666667,13,25.6585227561819
"2931",25,34.03716667,32.10516667,22.53333333,104.5,14,25.5461396690077
"2932",28,35.04616667,32.70716667,25.53333333,100.9333333,15,25.1856409925096
"2933",34,37.64483334,34.277,30.13333333,95.2,16,25.6791329349902
"2934",26.9,35.8415,33.2105,33.46666667,91.36666667,17,25.4890661447461
"2935",32.5,45.80483333,38.85183333,35.7,89.2,18,29.3943404266417
"2936",38.7,53.9505,42.86366667,37.93333333,88,19,33.1526571188201
"2937",47.9,65.40016667,47.5555,40.7,87.26666667,20,38.6697101041436
"2938",45.5,70.60833334,49.63283333,45.96666667,85.7,21,40.6277993980406
"2939",39.5,57.35783333,44.27866667,53.63333333,82.93333333,22,32.2107170054654
"2940",36.8,54.9965,43.02366667,54.93333333,82.33333333,23,30.4779276868349
"2941",60.2,103.2743334,68.09566667,58.16666667,82.4,0,56.8693869884312
"2942",66.5,119.5116667,78.93483334,59.8,81.96666667,1,63.4387849258092
"2943",66.8,118.7781667,78.44516667,61.16666667,81.26666667,2,62.9749918421252
"2944",71.1,127.4778334,84.24066667,61.8,81,3,68.1685223752393
"2945",74.8,131.7455,87.11033334,62.5,80.9,4,71.2993238151868
"2946",70.8,133.9021667,88.52333334,63.36666667,80,5,72.8074757376631
"2947",79.6,143.8923333,95.18433334,63.46666667,80,6,81.3716109884985
"2948",87.6,157.7713334,104.4313334,60.8,82.16666667,7,93.8918672093001
"2949",87.3,152.883,101.1758333,54.8,85.13333333,8,89.6190462570821
"2950",56.7,105.6965,69.7515,46.16666667,89.7,9,58.4910427596802
"2951",45.6,72.98633334,50.65233333,34.7,95.2,10,42.5372677423688
"2952",37.7,59.099,45.05216667,26.9,100.4,11,36.2049247352805
"2953",41,55.23033334,43.44216667,24.66666667,101.3,12,34.8600634293039
"2954",31.8,51.22183333,41.68566667,23.96666667,101.4666667,13,32.993088830553
"2955",37.3,52.19316667,42.12133334,23.36666667,102.7,14,33.7078347865456
"2956",32.7,51.5505,41.81466667,24.2,101.7333333,15,33.1147288027131
"2957",37.6,51.606,41.83933334,25.46666667,99.46666667,16,32.6006250889077
"2958",41.9,58.0965,44.64933334,31.63333333,92.76666667,17,36.2735411071362
"2959",52.4,76.31533333,51.77966667,38.23333333,88.23333333,18,45.1271942917203
"2960",55.4,90.298,59.52333334,41.1,87,19,53.6043173051393
"2961",61.2,100.7285,66.40516667,43.26666667,85.53333333,20,58.5290117221769
"2962",57.1,93.24933334,61.42133333,46.13333333,83.9,21,54.9126651960427
"2963",56.7,95.85966667,63.1615,47.66666667,83.06666667,22,56.0375925914914
"2964",55.6,94.34766667,62.158,48.76666667,82.5,23,55.1035951921017
"2965",61,101.366,66.82933334,52.2,81.86666667,0,57.3534010887074
"2966",71,120.1265,79.34483334,56.5,81.03333333,1,64.1531647356843
"2967",61.6,144.2215,95.422,61.43333333,79.6,4,81.5498578416022
"2968",82.4,155.0581667,102.653,62.3,78.73333333,5,90.935481737856
"2969",84.1,159.035,105.2775,62.93333333,78,6,94.0246974446191
"2970",87.8,169.7291667,112.3813334,61.8,79.23333333,7,102.931745985927
"2971",93.9,172.1991667,114.042,55.66666667,82.7,8,105.7755450373
"2972",80.1,138.1191667,91.30833334,51.43333333,83.8,9,77.7173900054227
"2973",56.1,100.2605,66.0725,38.7,91.43333333,10,58.2632093296886
"2974",47.4,75.56066667,51.46033333,29.53333333,97.83333333,11,44.373056770121
"2975",44.9,65.491,47.614,24.23333333,101.5333333,12,40.529558066721
"2976",42.4,59.97116667,45.41833334,22.43333333,102.3666667,13,37.9473642499937
"2977",41.6,55.71016667,43.67166667,21.1,103.1,14,35.9157123015779
"2978",38.6,53.83383334,42.87283333,21.06666667,102.4,15,34.9331518591746
"2979",41,53.42033334,42.68266667,23.66666667,98.86666667,16,33.9837006618407
"2980",37.1,56.942,44.2205,29.4,92,17,36.6900921637408
"2981",46.9,71.90653449,50.18056322,34.13333333,88.3,18,44.1309587478746
"2982",50.2,78.19133333,52.63533333,37.3,86.33333333,19,47.1045465228309
"2983",52,84.578,56.33316667,45.8,83.63333333,20,50.1955153901392
"2984",44.2,73.58083334,50.8155,48.8,82.2,21,42.5624470926055
"2985",38.2,65.859,47.77283334,48.43333333,80.96666667,22,38.3260892595653
"2986",39.3,69.56533333,49.22016667,54.16666667,79.56666667,23,38.640628574696
"2987",35.3,68.291,48.72016667,58.8,78.13333333,0,36.6165872640663
"2988",30.2,58.92316667,45.01716667,59.56666667,77.5,1,31.161354549415
"2989",27,54.37066667,43.11716667,61.53333333,76.2,2,28.0765439315375
"2990",29.6,55.252,43.48433333,63.46666667,75.03333333,3,27.9772161681021
"2991",31.9,62.1385,46.29133334,64.8,74.43333333,4,31.4060769555543
"2992",27.5,55.85966667,43.77333334,65.23333333,73.86666667,5,27.839888982995
"2993",26.3,55.27166667,43.49983334,64.73333333,73.43333333,6,27.2116904882537
"2994",28.9,65.61133334,47.70016667,62,75.16666667,7,33.6233372648257
"2995",30.3,62.2925,46.37083334,55.03333333,79,8,34.2618483769357
"2996",27,47.10035632,39.57186207,45.26666667,85.4,9,28.3031286504737
"2997",15.7,30.02366667,28.88516667,35.1,90.96666667,10,22.8261907634567
"2998",13.7,26.00933333,25.34266667,28.96666667,95.26666667,11,21.6547707926872
"2999",11.6,18.10583333,18.10583333,24.46666667,99.13333333,12,18.9775241677841
"3000",14.5,16.96416667,16.96416667,22.5,100.5333333,13,18.8873928794572
"3001",13.5,15.38433334,15.38433334,23.36666667,98.06666667,14,17.7932655983725
"3002",11.6,16.64733334,16.64733334,23.66666667,97.46666667,15,18.5811562821585
"3003",16.1,20.83216667,20.503,26.43333333,94,16,21.1559209205772
"3004",20.4,24.65733333,24.48733334,32.26666667,88.86666667,17,22.2993468538043
"3005",26.5,45.60716667,38.3845,38.66666667,85.03333333,18,29.2757968248844
"3006",30.3,45.46466667,38.79683334,42.63333333,83.66666667,19,28.9607485629599
"3007",29.2,47.74666667,39.98116667,46.7,81.9,20,29.2434143569257
"3008",32.5,62.67566667,46.81316667,50.93333333,80.66666667,21,36.2841809748378
"3009",41.9,97.00583334,66.14166667,55.76666667,78.93333333,22,55.5983686676087
"3010",26,60.63916667,46.07733334,59.83333333,77.53333333,23,32.571143282222
"3011",25.8,51.67566667,41.888,61.56666667,76.63333333,0,26.851480003584
"3012",22.4,50.69566667,41.4585,62.23333333,76,1,26.0749459049118
"3013",24.6,50.0475,41.13266667,62.56666667,75.4,2,25.4341178787604
"3014",25,51.55783334,41.82566667,62.3,74.93333333,3,25.9517999876697
"3015",21.7,50.9465,41.57833334,63,74.2,4,25.3040155828921
"3016",26,56.26783333,43.906,63.66666667,74,5,27.960316710684
"3017",31.9,66.3245,47.94533334,64.26666667,73.3,6,33.0365370534385
"3018",29.2,71.4025,49.89716667,62.13333333,74.73333333,7,36.5186776448278
"3019",22.9,53.28683334,42.47566667,52.6,78.43333333,8,29.6193464597533
"3020",20.1,46.4915,39.308,42.83333333,84.53333333,9,29.0815612712355
"3021",19.7,43.78916667,37.71533334,34.36666667,91.23333333,10,28.4521691148165
"3022",17.6,31.14233334,30.24366667,26.46666667,95.5,11,24.3708269875723
"3023",20,30.26716667,29.613,24.1,98.6,12,23.7872715381354
"3024",17.3,28.6823161,28.36043104,21.16666667,101.2333333,13,23.9008174176151
"3025",18.4,27.9335,27.70166667,20.13333333,102,14,23.8099439209534
"3026",19.1,27.89933334,27.70216667,21.63333333,98.73333333,15,23.3828354667904
"3027",29.6,31.92933333,30.68566667,23.2,97.53333333,16,24.6503821485144
"3028",25.3,39.9305,35.5835,30.06666667,90.03333333,17,28.380682514473
"3029",34.8,55.88866667,43.69983333,35.56666667,85.8,18,35.5628498512222
"3030",106.5,147.1441667,99.47083334,40.16666667,83.36666667,19,91.8593046410703
"3031",40.2,65.35,47.57616667,49.8,80.8,20,37.6632008955314
"3032",27,54.38883333,43.11766667,56,78.3,21,29.5976159683289
"3033",27.4,53.02168804,42.52602565,59.18518519,77.81481481,22,28.2430323243838
"3034",25.8,54.28270834,43.11875,60.91666667,77.16666667,23,28.5417658660796
"3035",25.8,53.99183334,42.98233333,60.83333333,77.13333333,0,28.3668570947013
"3036",26.4,50.47466667,41.331,58.56666667,76.16666667,1,26.2202033552989
"3037",26.3,50.955,41.578,62.26666667,74.23333333,2,25.3076778673365
"3038",21.4,50.37083334,41.27033334,63.3,73.83333333,3,24.7775058799374
"3039",21.6,48.00716667,40.11183334,62.5,74,4,23.6448103305873
"3040",21.3,44.63433334,38.34733333,63.2,73.96666667,5,21.9882373678003
"3041",18.1,40.439,35.95633334,62.5,74.1,6,20.1147592084948
"3042",19.1,42.32483334,36.95533333,61.26666667,75.63333333,7,21.6796165475903
"3043",16.2,35.166,32.70316667,55.73333333,79.46666667,8,21.055925597502
"3044",13.5,26.43433334,26.1515,47.23333333,83.96666667,9,20.0222253870792
"3045",13.1,22.037,21.97533334,40.9,88.16666667,10,18.8543984074638
"3046",15.1,23.3295,23.32633333,38.53333333,89.86666667,11,19.7728342336278
"3047",18.1,22.39983334,22.374,36.66666667,91.23333333,12,19.7243593834702
"3048",11.3,17.71166667,17.71166667,35.13333333,92.2,13,17.9217714243721
"3049",15.7,16.385,16.385,39.36666667,89.66666667,15,16.4773160750965
"3050",12.7,18.72683333,18.7205,45.03333333,86.53333333,16,16.7415701809824
"3051",20.6,24.51683333,24.422,51.1,83.03333333,17,18.5997546071697
"3052",13.6,25.643,25.4715,56.1,80.6,18,17.9353440464021
"3053",15.1,27.64583333,27.417,56.26666667,80.46666667,19,18.6497225708938
"3054",14.8,27.53663178,27.31110222,57.14285714,79.64285714,20,18.2510397923492
"3055",12.5,29.71541398,28.88139785,61.66666667,78.76666667,21,18.2253887877682
"3056",15.3,20.57383334,20.5735,67.23333333,76.33333333,22,14.3007495667676
"3057",9.5,19.85383333,19.85383333,67.56666667,76.76666667,23,14.2478583553558
"3058",9.3,18.80033334,18.80033334,67.03333333,77,0,13.8076877498199
"3059",8,19.85383334,19.85383334,67,77,1,14.2734567682734
"3060",8.9,17.68466667,17.68466667,66,77,2,13.1341251253123
"3061",10.6,19.85266667,19.85266667,66.23333333,76.7,3,14.0362126082201
"3062",10,20.733,20.7315,66.83333333,76,4,14.1519723027752
"3063",12.7,25.8395,25.76633334,66.8,75.6,5,15.8745495571806
"3064",16.3,34.38066667,32.1205,67.16666667,75.33333333,6,18.6922431101266
"3065",18.3,37.27466667,34.08483334,64.1,76.8,7,20.239414719991
"3066",16.4,39.15083334,35.16066667,57.7,80.53333333,8,22.5678364285159
"3067",17.9,36.73633334,33.71116667,47.7,86.1,9,22.7830169675722
"3068",15.4,33.3875,31.661,42.3,89.43333333,10,22.2947679130179
"3069",21.4,32.28183334,30.84966667,43.9,88.4,11,21.5868699177126
"3070",15.4,26.53383334,26.24766667,43.16666667,89.93333333,12,19.5030541379443
"3071",19.2,24.90766667,24.829,40.46666667,91,13,19.5575966697433
"3072",7.8,19.65066667,19.64766667,39.46666667,91.43333333,14,17.7348457455434
"3073",17.6,18.46233334,18.46233334,38.1,92.36666667,15,17.3324885915852
"3074",14.9,22.28533333,22.24983333,41.9,89.53333333,16,18.4234208614695
"3075",20.5,22.1115,22.03766667,44.43333333,87.86666667,17,17.9198640524231
"3076",20.7,30.02133334,28.84283333,50.7,83.7,18,20.3022049903313
"3077",27,39.35733334,35.2345,54.83333333,81.96666667,19,23.2279985958628
"3078",18.7,26.92916667,26.6225,56.4,80.8,20,18.3630048872282
"3079",14.7,23.1065,23.096,58.8,80,21,16.5160841359772
"3080",22.8,28.81416667,28.41583333,62.36666667,79,22,18.1056789212529
"3081",14.7,30.75216667,29.90016667,65,78,23,18.5242349513558
"3082",16.6,34.0745,32.11316667,65.7,77.86666667,0,19.6775724025478
"3083",15.4,31.175,30.23283333,65.6,77.6,1,18.5727962899879
"3084",16.4,31.07083334,29.9285,64.96666667,78,2,18.5347362112652
"3085",18.9,34.01433334,32.0585,63.96666667,78,3,19.5538122376761
"3086",17.3,31.917,30.49116667,64.26666667,77.2,4,18.403778215442
"3087",19.1,33.88666667,30.99766667,65.73333333,76.33333333,5,18.3955090124622
"3088",13.3,25.97516667,25.7985,66.53333333,75.9,6,15.9978976825387
"3089",16.6,29.712,28.946,62.46666667,78.03333333,7,17.9596968890456
"3090",7.1,25.18716667,25.12583334,58.8,79.4,8,17.0977025126425
"3091",8.9,20.58883333,20.58883333,51.43333333,83.43333333,9,16.946667329519
"3092",9.5,24.111,23.93733334,44.53333333,87.83333333,10,18.6144096646493
"3093",9.1,23.58116667,23.3545,37.23333333,93.2,11,19.2882839880021
"3094",16.3,22.7415,22.73983333,32.53333333,97.03333333,12,18.8529490330331
"3095",9,19.03466667,19.03466667,32.33333333,97,13,17.413782985429
"3096",12.2,16.023,16.023,28.93333333,99.96666667,14,16.6611084048506
"3097",16,16.024,16.024,30.46666667,98.46666667,15,16.1675950278945
"3098",16.8,20.26666667,20.20766667,37.33333333,91.86666667,16,18.4991118622421
"3099",20.2,27.16,26.88733334,42.43333333,87.1,17,20.5453510103719
"3100",21.3,43.68533334,37.104,44.83333333,85.13333333,18,26.3564218120669
"3101",33.1,50.37016667,40.73933334,46.3,83.5,19,29.8583171963611
"3102",50.4,95.75416667,63.37033334,50.73333333,82.16666667,20,55.5123550473264
"3103",40.9,73.6105,51.07866667,56.03333333,80.83333333,21,41.1907414617235
"3104",31.4,57.05216667,44.25816667,58.86666667,79.26666667,22,30.9532616581615
"3105",26.2,55.68266667,43.70233333,60.56666667,78.93333333,23,30.0039437325276
"3106",33.3,61.577,46.0795,61.23333333,78.93333333,0,33.073802067173
"3107",34.9,64.67483334,47.32316667,61.66666667,78.2,1,34.4944004407837
"3108",29.1,64.50666667,47.286,63.4,77.23333333,2,34.052595026763
"3109",25.2,60.1155,45.4785,64.7,76.33333333,3,31.2484519045296
"3110",33.4,66.1465,47.9045,64.63333333,76.43333333,4,34.6340031998563
"3111",39.5,70.76833334,49.6305,64.2,76.33333333,5,37.005580827484
"3112",37.6,81.2875,54.09683334,64.8,76,6,42.9836571450867
"3113",34.2,76.42783334,51.909,62.8,77.36666667,7,40.6063674670905
"3114",23.9,59.22716667,45.07433333,54.3,81.66666667,8,33.2239421810286
