"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_1_pred"
"3061",10.6,19.85266667,19.85266667,66.23333333,76.7,"3",14.093179398754
"3062",10,20.733,20.7315,66.83333333,76,"4",14.2317249338767
"3063",12.7,25.8395,25.76633334,66.8,75.6,"5",15.8272947195408
"3064",16.3,34.38066667,32.1205,67.16666667,75.33333333,"6",18.3605520336508
"3065",18.3,37.27466667,34.08483334,64.1,76.8,"7",19.8664093873695
"3066",16.4,39.15083334,35.16066667,57.7,80.53333333,"8",22.3120333156052
"3067",17.9,36.73633334,33.71116667,47.7,86.1,"9",22.4543307758273
"3068",15.4,33.3875,31.661,42.3,89.43333333,"10",21.8676616805995
"3069",21.4,32.28183334,30.84966667,43.9,88.4,"11",21.2292366671956
"3070",15.4,26.53383334,26.24766667,43.16666667,89.93333333,"12",19.4669001575366
"3071",19.2,24.90766667,24.829,40.46666667,91,"13",19.5634125022542
"3072",7.8,19.65066667,19.64766667,39.46666667,91.43333333,"14",17.7632658074489
"3073",17.6,18.46233334,18.46233334,38.1,92.36666667,"15",17.3091615251678
"3074",14.9,22.28533333,22.24983333,41.9,89.53333333,"16",18.5282833220428
"3075",20.5,22.1115,22.03766667,44.43333333,87.86666667,"17",18.0581754387678
"3076",20.7,30.02133334,28.84283333,50.7,83.7,"18",20.1905557054224
"3077",27,39.35733334,35.2345,54.83333333,81.96666667,"19",23.0235678631041
"3078",18.7,26.92916667,26.6225,56.4,80.8,"20",18.2788524351854
"3079",14.7,23.1065,23.096,58.8,80,"21",16.5795701624451
"3080",22.8,28.81416667,28.41583333,62.36666667,79,"22",17.8282250718957
"3081",14.7,30.75216667,29.90016667,65,78,"23",18.140121959362
"3082",16.6,34.0745,32.11316667,65.7,77.86666667,"0",19.2388009110002
"3083",15.4,31.175,30.23283333,65.6,77.6,"1",18.1573100264464
"3084",16.4,31.07083334,29.9285,64.96666667,78,"2",18.2332308430412
"3085",18.9,34.01433334,32.0585,63.96666667,78,"3",19.1167441172855
"3086",17.3,31.917,30.49116667,64.26666667,77.2,"4",18.0845587744811
"3087",19.1,33.88666667,30.99766667,65.73333333,76.33333333,"5",18.4823682061208
"3088",13.3,25.97516667,25.7985,66.53333333,75.9,"6",15.9779318342032
"3089",16.6,29.712,28.946,62.46666667,78.03333333,"7",17.699529517544
"3090",7.1,25.18716667,25.12583334,58.8,79.4,"8",17.0737893143282
"3091",8.9,20.58883333,20.58883333,51.43333333,83.43333333,"9",17.0194963141316
"3092",9.5,24.111,23.93733334,44.53333333,87.83333333,"10",18.7407838058785
"3093",9.1,23.58116667,23.3545,37.23333333,93.2,"11",19.3919177455505
"3094",16.3,22.7415,22.73983333,32.53333333,97.03333333,"12",18.9089657067149
"3095",9,19.03466667,19.03466667,32.33333333,97,"13",17.4197728241742
"3096",12.2,16.023,16.023,28.93333333,99.96666667,"14",16.5891152850265
"3097",16,16.024,16.024,30.46666667,98.46666667,"15",16.0856654699529
"3098",16.8,20.26666667,20.20766667,37.33333333,91.86666667,"16",18.5653103850477
"3099",20.2,27.16,26.88733334,42.43333333,87.1,"17",20.4714244639449
"3100",21.3,43.68533334,37.104,44.83333333,85.13333333,"18",26.9529303273516
"3101",33.1,50.37016667,40.73933334,46.3,83.5,"19",30.6742542112606
"3102",50.4,95.75416667,63.37033334,50.73333333,82.16666667,"20",55.1221078890628
"3103",40.9,73.6105,51.07866667,56.03333333,80.83333333,"21",41.0241909390068
"3104",31.4,57.05216667,44.25816667,58.86666667,79.26666667,"22",31.12191216131
"3105",26.2,55.68266667,43.70233333,60.56666667,78.93333333,"23",30.1908326135398
"3106",33.3,61.577,46.0795,61.23333333,78.93333333,"0",33.1216061398961
"3107",34.9,64.67483334,47.32316667,61.66666667,78.2,"1",34.432064739864
"3108",29.1,64.50666667,47.286,63.4,77.23333333,"2",33.9570500398623
"3109",25.2,60.1155,45.4785,64.7,76.33333333,"3",31.3730551995911
"3110",33.4,66.1465,47.9045,64.63333333,76.43333333,"4",34.5590937036445
"3111",39.5,70.76833334,49.6305,64.2,76.33333333,"5",37.1419843891436
"3112",37.6,81.2875,54.09683334,64.8,76,"6",43.7254200325746
"3113",34.2,76.42783334,51.909,62.8,77.36666667,"7",41.1000122999414
"3114",23.9,59.22716667,45.07433333,54.3,81.66666667,"8",33.4256879419607
"3115",22.1,49.50433334,40.76883333,41.2,89,"9",30.0169023238996
"3116",22.6,39.37516667,35.259,30.86666667,95.1,"10",25.9265079980332
"3117",22.4,33.80833333,31.9115,26.13333333,99.43333333,"11",24.0343774208323
"3118",21.2,29.90333334,29.25966667,23.43333333,102.2333333,"12",23.7252939556897
"3119",15.4,29.50283334,28.96383333,22.16666667,102.4,"13",23.8516354701248
"3120",24.7,29.50283333,29.02466667,20.2,104.8,"14",23.9260461582348
"3121",20.1,24.7355,24.71566667,20.63333333,103.0333333,"15",22.6777016592005
"3122",16.7,23.572,23.56416667,22.73333333,100.3666667,"16",21.7742796307745
"3123",22.5,31.45016667,30.2495,29.86666667,92.23333333,"17",24.4400721035258
"3124",30.7,43.99583334,37.92183333,35.3,87.33333333,"18",29.2092478023253
"3125",33.1,46.05116667,39.09783333,38.8,84.9,"19",30.0847363148104
"3126",28.6,45.22966667,38.55033333,41.26666667,82.76666667,"20",29.5058025428897
"3127",25.5,48.3135,40.25383333,46.1,80.86666667,"21",29.7729452155919
"3128",24.8,49.43966667,40.82383334,49.83333333,79.43333333,"22",29.0117286037729
"3129",24.7,48.57633333,40.41766667,51.7,79,"23",27.931732084524
"3130",27,49.82633334,41.034,52.6,79,"0",28.3921799213307
"3131",27.8,51.6185,41.86883334,54.23333333,79,"1",28.9851534038184
"3132",26.1,53.18516667,42.62033334,55.63333333,78.46666667,"2",29.3199036510744
"3133",28,56.03233333,43.82833333,57.3,77.73333333,"3",30.1865809781418
"3134",31.1,63.8235,46.9845,60.1,77,"4",33.5088772108061
"3135",38,73.63566667,50.869,62.46666667,76.33333333,"5",38.8322977480626
"3136",47.4,90.107,59.49333334,64.83333333,75.86666667,"6",48.8517013747738
"3137",36.3,84.71533334,56.23683334,62.96666667,77.03333333,"7",46.2222546304698
"3138",31.8,62.622,46.4585,56.06666667,80.9,"8",34.7376943952342
"3139",22,50.683,41.32266667,48.76666667,85.26666667,"9",29.5865844888172
"3140",18.7,29.02716667,28.39333334,43.33333333,88.63333333,"10",20.3666458047022
"3141",15.4,23.83966667,23.81983334,40.7,90.4,"11",19.2753462439681
"3142",5.8,18.067,17.89883334,35.5,93.63333333,"12",17.3845451339227
"3143",9.6,20.87133334,20.54933334,35.1,94.46666667,"13",18.4431233669171
"3144",9.2,12.85733333,12.85733333,30.2,98.66666667,"14",14.0554872250359
"3145",16.2,19.32083334,18.10266667,30.13333333,98.23333333,"15",18.0114368117191
"3146",15.5,15.48116667,15.48116667,30.03333333,97.86666667,"16",15.965234355616
"3147",15.9,22.23766667,22.231,38.53333333,90.63333333,"17",19.312017879134
"3148",31.5,51.142,41.0915,44.96666667,86.83333333,"18",30.3170154755763
"3149",23.5,42.17233334,36.39566667,50.73333333,84.26666667,"19",24.8868679534553
"3150",18.3,30.44533333,29.4525,56.03333333,82,"20",19.4391573855049
"3151",24.7,35.92083334,33.22966667,59.5,80.6,"21",20.7371039239633
"3152",19.3,38.52016667,34.82366667,63.43333333,79.06666667,"22",21.3362798642457
"3153",18.2,39.26333334,35.2445,64.16666667,78.4,"23",21.4636582007557
"3154",20.2,38.36913793,34.70862069,63.34482759,78.86206897,"0",21.1868103640893
"3155",12.7,26.4318871,26.1938871,62.36666667,78.2,"1",16.8279128560048
"3156",13.1,21.85383334,21.851,61.66666667,77.83333333,"2",15.1549098392208
"3157",9.5,20.45833334,20.45833334,61.96666667,77.03333333,"3",14.2254148308674
"3158",14.8,25.50083333,25.43183333,63.86666667,76.2,"4",15.7121284753028
"3159",16.4,36.35433333,32.324,63.93333333,76,"5",19.0950687523328
"3160",18.3,40.66216667,35.99083333,64.73333333,76.03333333,"6",21.1217469937193
"3161",20.3,49.77916667,40.986,61.8,78,"7",26.7237387996752
"3162",14.6,31.79083333,30.16166667,52.36666667,82.6,"8",20.5542167874807
"3163",12.2,23.3135,22.998,40.26666667,89.73333333,"9",19.3472320071856
"3164",15.8,23.44133333,22.8485,33.56666667,94.26666667,"10",19.9965532652278
"3165",17.9,18.95233334,18.94883334,30.33333333,96.4,"11",18.2256531569123
"3166",18.7,22.13416667,21.88166667,29.3,96.63333333,"12",19.8525475156588
"3167",18.6,21.31066667,21.0285,24.53333333,101.5333333,"13",20.6914466227458
"3168",14.9,13.51583333,13.51583333,20.96666667,105.1,"14",16.8649827423175
"3169",13,14.02516667,14.02516667,20.23333333,105.2333333,"15",17.2590840256278
"3170",13.2,13.60216667,13.60216667,22.3,102.4666667,"16",16.971447520826
"3171",14.3,18.70432184,18.70282184,29.89655172,94.27586207,"17",19.1989545055701
"3172",21.8,23.01266667,22.74566667,40.13333333,88.36666667,"18",19.5360856492178
"3173",14.8,19.02483334,18.7495,53.93333333,82.96666667,"19",15.8334689740445
"3174",8.6,15.19083334,15.19083334,56.76666667,81.06666667,"20",13.1926403204035
"3175",9.7,13.0325,13.0325,57.93333333,80,"21",11.3504205753741
"3176",6.4,13.6025,13.6025,60.36666667,79.1,"22",11.237881382553
"3177",10.5,14.77666667,14.77666667,61.86666667,78.53333333,"23",11.77011034478
"3178",2.7,13.2895,13.2895,63.33333333,78,"0",10.5737336776082
"3179",7.6,14.46266667,14.46266667,63.7,77.8,"1",11.3078929890758
"3180",12.7,30.41866667,27.746,63.6,77.96666667,"2",17.9200517697379
"3181",10.2,20.93383333,20.8905,62.86666667,77.86666667,"3",14.8128673567597
"3182",14.5,24.32683333,24.07966667,63.46666667,77.4,"4",15.8754137121456
"3183",12.6,27.268,27.08833334,63.6,77.06666667,"5",16.6166676531244
"3184",16.3,34.4725,32.33633333,63.5,77,"6",18.8121528751744
"3185",20.5,40.17866667,35.7685,57.36666667,78.13333333,"7",22.0404172979866
"3186",21.7,41.92866667,36.79533333,51.5,81.43333333,"8",25.012364016141
"3187",16.8,34.29982759,31.86793104,45.17241379,86.5862069,"9",22.0415411395533
"3188",30.7,29.81790323,28.82435484,40.51612903,89.90322581,"10",21.1946781868009
"3189",13.5,28.16116667,27.58366667,42.56666667,88.43333333,"11",20.3840028635117
"3190",11,21.65416667,21.654,39.33333333,91.3,"12",18.6964657948586
"3191",14.2,17.81733334,17.71583334,33.4,96.63333333,"13",16.5702743713476
"3192",17.4,15.41344828,15.27103449,47.62068966,88.82758621,"14",13.5980322217567
"3193",17,13.72833334,13.53116667,59.43333333,83.03333333,"16",11.8312249269821
"3194",17.3,17.00716667,17.00716667,64.1,80.56666667,"17",13.8665129493098
"3195",6.4,18.97366667,18.96616667,66,77.7,"18",14.0968619742876
"3196",12.3,24.8255,24.783,67.3,76.16666667,"19",15.8643334235417
"3197",16.2,29.94256322,29.31563218,68.20689655,76.34482759,"20",17.581639253269
"3198",19,33.54433334,31.75166667,67.66666667,76.13333333,"21",18.5313049699441
"3199",17.2,39.85166667,35.59683333,66.7,76,"22",20.9355384009113
"3200",20.6,47.26433334,39.743,66.9,76,"23",24.8393702251614
"3201",22.7,46.3895,39.29016667,67.03333333,76.43333333,"0",24.5900675474287
"3202",17,38.4515,34.7465,67.1,76.13333333,"1",20.4028288067795
"3203",15.5,32.65683333,31.21683334,67.9,75.8,"2",18.108113255036
"3204",20.8,41.37366667,36.28566667,67.83333333,75.6,"3",21.6573580609128
"3205",37.3,72.06383334,50.15266667,66.1,76,"4",37.9624882059599
"3206",38.1,73.79683333,50.793,65.93333333,75.66666667,"5",38.8622371849799
"3207",42.9,80.14283333,53.57783334,64.96666667,75.53333333,"6",42.7802675584417
"3208",47.1,87.62633333,57.746,62.03333333,77.13333333,"7",47.9508889295092
"3209",40.7,85.9795,57.24916667,56.56666667,79.3,"8",48.3487493605351
"3210",38.5,72.44583334,50.3115,49.23333333,83.4,"9",41.7051016007471
"3211",39.2,71.2545,49.85283333,44.33333333,86.66666667,"10",41.2065029476608
"3212",35.8,66.22839902,47.94942118,43.42857143,86.82142857,"11",38.5040851167738
"3213",30.5,61.17673563,45.90286207,41.75862069,88.31034483,"12",35.9445129743818
"3214",35,58.09883334,45.09966667,40.13333333,88.96666667,"13",34.7549400845257
"3215",30.8,55.41583334,43.58066667,41.13333333,88.1,"14",33.2911434285949
"3216",35.4,59.16766667,45.14433334,42.33333333,87.26666667,"15",35.0259288654864
"3217",35.4,61.18683334,45.959,43.46666667,86.86666667,"16",35.828713538307
"3218",42.3,68.90178161,49.02617817,47.66666667,84.3,"17",39.7240843962348
"3219",47.8,76.5695,51.85466667,52.9,81.2,"18",43.596711557079
"3220",48.3,81.78766667,54.2365,54.93333333,80,"19",46.2953978246401
"3221",42.1,80.489,53.58733334,56.43333333,78.9,"20",44.8311434473718
"3222",42.9,81.9005,54.697,57.83333333,78.4,"21",45.3276336157149
"3223",47.6,87.12104598,57.95333334,59.13333333,77.9,"22",48.1300119147227
"3224",46.2,93.9185914,61.87448387,63.53333333,77,"23",51.1972178960587
"3225",50.5,91.81566667,60.471,64.46666667,77,"0",50.2336070445706
"3226",41.2,83.007,55.01516667,64.56666667,76.13333333,"1",44.8518034904205
"3227",38,78.5305,52.65383334,64.6,76,"2",41.9332142144705
"3228",36.9,77.62883334,52.28233334,64.53333333,75.46666667,"3",41.0819783836143
"3229",36.5,74.63,51.1565,66,74.2,"4",38.6379436977704
"3230",32.4,69.30333334,49.13833334,66.13333333,74,"5",35.2709561069016
"3231",33.6,74.60133334,51.11116667,65.4,74.23333333,"6",38.5694504568499
"3232",22.7,49.83066667,40.96216667,38.6,90.8,"11",30.6362643203466
"3233",24.7,44.68166667,38.1725,33.7,95.26666667,"12",27.6449129883544
"3234",24.9,45.66116667,38.71933334,33.83333333,94.8,"13",28.3519866510515
"3235",22.2,36.35566667,33.48466667,32.26666667,96.23333333,"14",23.6503553572624
"3236",25.7,36.711,33.71716667,33.16666667,94.96666667,"15",24.0682885453826
"3237",30.5,36.86933334,45.20233334,36.33333333,92.06666667,"16",24.3914814163981
"3238",30.1,40.65616667,36.0325,43.5,86.26666667,"17",25.3641255131644
"3239",30,45.26283333,38.58966667,48.06666667,83.26666667,"18",27.4952094863587
"3240",39,71.814,50.77133333,51.86666667,81.46666667,"19",40.8469633700436
"3241",36.7,61.98666667,46.25116667,54.3,79.76666667,"20",34.4804119472359
"3242",25.5,53.79,42.82666667,56.06666667,78.46666667,"21",29.5541867400613
"3243",23.7,48.516,40.401,56.83333333,77.6,"22",26.2843190221201
"3244",30.1,53.53933334,42.73883334,58.13333333,76.73333333,"23",28.3634118943631
"3245",26.4,52.7265,42.38366667,60.66666667,75.26666667,"0",27.0300514180388
"3246",21.7,49.54266667,40.88116667,61,75,"1",25.2039688101096
"3247",25.9,54.86583333,43.30066667,62.26666667,74.13333333,"2",27.5027448974157
"3248",28.8,58.9665,45.05616667,62.76666667,73.76666667,"3",29.3606187235071
"3249",29.1,58.8265,45.007,63.76666667,72.36666667,"4",28.4984200800503
"3250",28.6,60.0285,45.48833334,63.96666667,71.9,"5",28.8175536813728
"3251",29.8,66.20883334,47.94266667,64.26666667,71.2,"6",31.6096595099079
"3252",32.4,75.94983333,51.73833333,63,71.9,"7",37.8684133789551
"3253",28.5,64.388,47.20583333,54.26666667,76.53333333,"8",34.4148635289834
"3254",24.6,55.928,43.70633333,41.5,84.16666667,"9",34.7292737217869
"3255",14.7,37.602,34.045,30.46666667,91.16666667,"10",26.8157189705011
"3256",15.8,25.14133334,24.88566667,23.03333333,97.5,"11",22.3217860668273
"3257",7.7,14.638,14.638,18.06666667,100.8666667,"12",17.8781548022908
"3258",16.1,17.12833334,17.12833334,17.4,102.5,"13",19.5600714843477
"3259",13.5,19.36633908,19.23997701,16.63333333,102.3,"14",20.6927244907602
"3260",15.8,18.03333334,18.00466667,16.9,101.6666667,"15",19.978808181778
"3261",21.6,20.11916667,20.054,21.83333333,96.63333333,"16",20.9229546600358
"3262",19.6,30.11916667,29.2285,31.83333333,88.83333333,"17",24.1572404772018
"3263",31.5,48.31566667,39.8625,36.46666667,85.5,"18",31.7968988468063
"3264",49.6,89.88783333,59.885,43.1,82.26666667,"19",54.328702056826
"3265",49.7,84.471,56.073,47.93333333,80.2,"20",49.6790660622614
"3266",44.9,85.80933333,56.6405,52,78.3,"21",48.7891814123651
"3267",41.8,82.63366667,54.81766667,53.86666667,77.96666667,"22",46.2978029983038
"3268",48.5,86.2165,56.85883334,54.73333333,77.86666667,"23",48.2487856040858
"3269",50.4,98.08750002,64.6375,57.6,77,"0",53.3188845290932
"3270",53.6,101.7475,67.07816667,60.06666667,76.2,"1",54.2002768693952
"3271",50.5,96.23633333,63.42016667,60.86666667,76,"2",51.7659382966229
"3272",50.3,97.03383335,63.958,61.46666667,75.5,"3",51.8565958507531
"3273",49.6,94.71283334,62.41283333,61.96666667,74.83333333,"4",50.4739142845512
"3274",46,96.64933334,63.6835,61.66666667,74.4,"5",51.1165881442081
"3275",57.3,102.0126667,67.257,62.1,74,"6",53.1197308091654
"3276",46.1,100.7351667,66.40116667,59.43333333,74.93333333,"7",53.2123979213889
"3277",43,88.94034524,58.61782143,50.89285714,78.82142857,"8",51.0435783336217
"3278",46.9,83.48533333,55.35916667,43.23333333,85.16666667,"9",49.8406475835868
"3279",47.4,78.38716667,52.62233334,36.73333333,89.93333333,"10",47.2523198141048
"3280",42.7,68.60533334,48.88816667,30.7,94.63333333,"11",41.4672890016355
"3281",38.7,58.911,44.86783334,25.86666667,98.76666667,"12",36.5295658221621
"3282",26.4,39.138,35.13883334,21.26666667,101.9,"13",27.4799709593128
"3283",25.5,33.47783333,31.746,20.5,103.0333333,"14",25.3236945518492
"3284",23.2,31.24216667,30.2655,21.16666667,101.0333333,"15",24.3786820899001
"3285",22.2,36.08383334,33.14533334,25.23333333,96.03333333,"16",25.7740940195861
"3286",29.3,40.36033334,35.85133334,32.53333333,89.46666667,"17",27.7572695690696
"3287",37.4,55.14566667,43.227,41.46666667,84.63333333,"18",34.1858430606605
"3288",33.7,61.8465,46.21066667,44.7,83.03333333,"19",37.0651188792607
"3289",54.9,96.44,64.1805,46.06666667,82.4,"20",56.6452233511381
"3290",49.1,82.27516667,55.35333334,48.73333333,81.6,"21",48.3219328395535
"3291",43.5,71.55116667,49.95183334,50.63333333,79.83333333,"22",40.678571591026
"3292",38.4,73.6505,50.74233334,55,77.9,"23",40.2764965199872
"3293",37.5,78.07383333,52.50933334,56.6,77,"0",42.4368888036429
"3294",38.6,81.01666667,53.93466667,58.13333333,76.4,"1",43.8420585840864
"3295",40,83.47166667,55.2885,59.6,75.83333333,"2",44.9702178740444
"3296",35.4,74.739,51.14316667,59.53333333,75,"3",38.9652814570006
"3297",35.4,76.54966667,51.878,60.1,74.73333333,"4",39.9512577223926
"3298",35.3,78.02266667,52.554,59.73333333,74.46666667,"5",40.7879624994235
"3299",36.3,82.55088506,54.71336782,58.79310345,75.03448276,"6",44.0700395200703
"3300",46.1,92.39683334,60.92683334,56.06666667,76.16666667,"7",50.5669338865422
"3301",42.2,82.083,54.54433333,50,79.56666667,"8",47.4763932337239
"3302",39,72.06316667,50.23466667,41.76666667,84.46666667,"9",43.2410957458026
"3303",26.3,46.08783333,38.9115,37.16666667,87.23333333,"10",29.7883249661447
"3304",25.1,38.4655,34.35833333,32.5,90.73333333,"11",26.6402576303764
"3305",11.4,22.26633334,22.23783333,36.4,89.1,"12",20.2510951146625
"3306",14,25.1745,25.107,36.33333333,89.5,"13",21.1822235574089
"3307",22.4,32.70466667,31.21383334,34.33333333,91.2,"14",23.705908705326
"3308",24.9,34.8895,32.62483333,34,90.73333333,"15",24.6828099099982
"3309",26.8,41.575,36.58216667,38.63333333,86.96666667,"16",27.0357177423921
"3310",31.7,52.90416667,42.47533334,42.9,84.33333333,"17",32.7235345405518
"3311",38.4,67.98083334,48.64716667,47.3,81.96666667,"18",39.7539651635137
"3312",52.3,89.30533333,58.85466667,50.9,80.46666667,"19",51.7536938710773
"3313",50.5,89.83716667,59.574,51.63333333,79.66666667,"20",51.6456003161891
"3314",44.1,81.51083333,54.4295,55.4,78.16666667,"21",45.3694130077073
"3315",38.6,82.80266667,54.86583334,59.6,77,"22",45.1033408138212
"3316",40.4,80.88533333,53.86633333,60.53333333,76.86666667,"23",43.7731855941606
"3317",35.5,77.786,52.44133334,60.36666667,75.53333333,"0",41.1457565552783
"3318",35.6,77.17033334,52.1005,61.9,74.4,"1",40.1202744808168
"3319",38.4,79.095,52.93383334,63.9,73.06666667,"2",40.6723690681227
"3320",33.1,77.25966667,52.19966667,64.2,72.23333333,"3",38.9919463751461
"3321",36.4,73.54766667,50.71633334,64.33333333,71.56666667,"4",36.1978968616078
"3322",38.2,76.98833333,52.11566667,64.56666667,70.73333333,"5",37.8762169939774
"3323",34,74.36116667,51.00766667,64.4,70.1,"6",35.7546287506055
"3324",37.6,73.85033334,50.83433333,62.76666667,71.36666667,"7",36.1761746990649
"3325",35.3,69.44516667,49.14833333,57.5,74.7,"8",35.7709060955666
"3326",26.6,51.29216667,41.56416667,45.56666667,81.63333333,"9",31.5874954201462
"3327",26.1,48.76466667,40.444,37.03333333,87.3,"10",31.258257559879
"3328",25,42.54458046,37.08425862,28.53333333,93.73333333,"11",28.8990522091197
"3329",21.8,34.15855748,32.12285058,22.73333333,97.76666667,"12",25.0680876822163
"3330",21.7,30.757,29.9505,20.76666667,99.2,"13",24.1230252506658
"3331",22.3,25.28666667,25.21783334,19.93333333,99.23333333,"14",22.6100241935067
"3332",22.7,26.659,26.33,21.8,97.53333333,"15",22.9760422832669
"3333",24.7,32.36983334,30.9325,27.16666667,92.46666667,"16",25.4904899628289
"3334",33,43.282,37.55533334,35.13333333,86.4,"17",29.174625139357
"3335",31.3,49.67666667,40.82933333,40.36666667,83.13333333,"18",32.1083299098476
"3336",38.2,57.70766667,44.509,43.53333333,82.8,"19",35.3647644755937
"3337",35.7,64.30766667,47.25183334,46.83333333,82,"20",37.861458843318
"3338",34.3,58.51666667,44.85233334,49.7,80.9,"21",34.075873696107
"3339",31.2,55.85133333,43.76483334,53.06666667,79.73333333,"22",31.6570596540592
"3340",37.5,64.7895,47.3355,56.16666667,79,"23",35.330708787595
"3341",41.2,77.3785,52.259,60.1,78.4,"0",42.2012263236998
"3342",36.3,74.83716667,51.18783333,62,77.03333333,"1",39.9143078664775
"3343",31.2,61.34716667,45.9725,61.93333333,77,"2",32.1775141958641
"3344",23,48.44583333,40.2895,61.66666667,77,"3",25.56666874186
"3345",30.3,53.9735,42.80316667,59.53333333,77,"4",28.5686450154286
"3346",37.4,68.06266667,48.63783334,61.2,76.1,"5",35.3642525939446
"3347",37.3,68.79666667,48.92466667,60.73333333,76,"6",35.7540679524283
"3348",36.4,69.6945,49.513,63,75.73333333,"7",36.1469101261138
"3349",27.6,64.977,47.577,60.6,77.43333333,"8",34.2901779980693
"3350",32.3,56.7145,44.10433334,51.53333333,81.93333333,"9",32.7935476865284
"3351",25.7,44.33733334,37.988,44.9,86.16666667,"10",26.9008485375809
"3352",21.4,34.774,32.54916667,41.9,87.7,"11",22.8359124400275
"3353",19.3,35.00583334,32.69733333,41.23333333,88.63333333,"12",22.910439917535
"3354",19.2,32.585,30.87283334,41.33333333,88.36666667,"13",22.0857922315571
"3355",18.9,31.52733333,30.41716667,38.76666667,90.5,"14",22.1201665315785
"3356",23.4,30.82066667,29.82066667,38.76666667,90.26666667,"15",21.9490110319718
"3357",21.2,39.67333334,35.42883334,44.43333333,86.4,"16",24.5722031621304
"3358",29,44.74,38.2985,46.53333333,84.96666667,"17",27.1001987239865
"3359",35.4,57.48133333,44.41383334,50.73333333,82.56666667,"18",33.3276739317574
"3360",53.7,93.37283334,62.26733334,53.06666667,82,"19",53.4717624654859
"3361",28.7,61.02116667,46.11816667,55.7,80.53333333,"20",33.9187961435204
"3362",24.3,43.07666667,37.329,59.13333333,79.23333333,"21",23.7352998132513
"3363",19.8,37.32,34.088,60.03333333,78.43333333,"22",20.581056175923
"3364",16.7,33.58383334,31.84483334,62.2,77.2,"23",18.546911921447
"3365",11.2,36.09333333,33.33883334,64.03333333,76,"0",18.9963690477257
"3366",19.7,39.94816667,35.66966667,65.53333333,75.33333333,"1",20.5096237768313
"3367",20.3,38.70483334,34.93,65.93333333,75,"2",19.8019229325718
"3368",17.2,39.068,35.15133334,65.9,74.9,"3",19.9136918257765
"3369",18.8,40.873,36.15033334,66.2,74,"4",20.334571022037
"3370",20.9,37.96016667,34.46583333,66.83333333,74,"5",19.0472236519397
"3371",17.5,35.59216667,33.06083334,66.03333333,74.43333333,"6",18.1949699475709
"3372",13.9,33.61433333,31.84316667,63.6,76.13333333,"7",18.1083987918808
"3373",10.2,28.74016667,28.21366667,59.86666667,78.6,"8",17.7188593800522
"3374",10.5,21.17383334,21.16366667,57.26666667,80.03333333,"9",16.0438806089632
"3375",13.6,24.50716667,24.462,57.26666667,80.76666667,"10",17.4108180011762
"3376",8.5,22.56483334,22.55916667,54.2,82.13333333,"11",17.3804422888862
"3377",5.2,19.008,18.93483334,40.63333333,90.1,"12",17.3944610570295
"3378",7.1,15.05816667,15.00583333,31.76666667,95.3,"13",16.007617811551
"3379",11.6,15.01133333,14.87616667,32.36666667,93.73333333,"14",16.5293329100653
"3380",13.7,16.5685,16.52233334,30.36666667,95.13333333,"15",17.4702117840006
"3381",10.5,18.42716667,18.23883334,32.76666667,92.1,"16",19.0394177147161
"3382",25.8,23.3485,22.70916667,37.26666667,88.33333333,"17",20.5243299617846
"3383",21.9,29.2955,28.5605,45.46666667,83.9,"18",21.3175541047046
"3384",22.4,28.86266667,28.23933334,51.1,81.66666667,"19",20.0325420137325
"3385",18.7,28.36416667,27.633,55.1,79.4,"20",18.5523382993873
"3386",11.8,27.589,27.25966667,59.03333333,78,"21",17.2103598744779
"3387",12.4,22.27866667,22.25466667,60.2,78,"22",15.4362743095358
"3388",12.1,20.2885,20.2885,61.26666667,77.23333333,"23",14.248347316491
"3389",10.4,19.74066667,19.74066667,61.9,77,"0",13.8882171244876
"3390",13.9,20.45116667,20.45116667,62.83333333,76.63333333,"1",14.0524927888452
"3391",6.8,21.32216667,21.25833334,63.16666667,76,"2",14.1310821296088
"3392",12.9,32.57233334,30.8545,63.7,75.13333333,"3",17.2702024498792
"3393",17.7,40.13483333,35.3745,64.4,75,"4",20.3224430323793
"3394",10.2,27.6095,27.30216667,65.5,74.06666667,"5",15.3769182098875
"3395",13.3,36.62916667,33.53183334,65.5,74.43333333,"6",18.5491791533635
"3396",17.8,47.17233333,39.705,62.43333333,76.4,"7",24.6037291281122
"3397",15.6,35.627,32.9615,57.16666667,79.9,"8",20.7144987983183
"3398",8.2,23.994,23.85466667,49.23333333,84.9,"9",18.3849412074593
"3399",10.7,20.83733334,19.804,44.83333333,87,"10",17.6708553252146
"3400",5.1,20.13566667,19.85016667,42.8,88.56666667,"12",17.5621318755459
"3401",15.8,13.64866667,13.64866667,37.26666667,91.33333333,"13",14.955183239014
"3402",7,11.85383334,11.85383334,38.36666667,89,"14",13.7990373667017
"3403",9.9,14.37533333,14.37533333,38.43333333,88.9,"15",15.569650881441
"3404",13.2,15.66533333,15.47016667,39.46666667,88.16666667,"16",16.2413979848827
"3405",16.9,23.82033333,22.96333333,43.7,85.1,"17",19.7814691159465
"3406",20.4,34.122,30.90283334,47.63333333,83.26666667,"18",22.4127023098209
"3407",26.3,41.7505,36.62133334,53.6,81.8,"19",24.454409372521
"3408",18,33.654,31.901,57.5,79.7,"20",19.8801461336216
"3409",17.7,36.35416667,33.52183334,60.56666667,78.2,"21",20.052762401465
