Date and time (Before time stamp),BAM-PM2.5,BC,PA-PM2.5 (CF=1),PA-PM2.5 (CF=ATM),PA-RH,PA-Temperature
17-06-2019 23:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 00:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 01:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 02:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 03:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 04:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 05:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 06:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 07:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 08:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 09:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 10:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 11:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 12:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 13:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 14:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 15:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 16:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 17:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 18:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 19:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 20:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 21:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 22:00,NaN,NaN,NaN,NaN,NaN,NaN
18-06-2019 23:00,NaN,NaN,23.36522222,23.06638889,51.32222222,82.88888889
19-06-2019 00:00,NaN,NaN,24.22444445,24.05066667,50.56666667,82.43333333
19-06-2019 01:00,NaN,NaN,20.04466667,20.00777778,53.05555556,81.31111111
19-06-2019 02:00,NaN,NaN,19.74288044,19.73913044,55.44251208,80.2826087
19-06-2019 03:00,NaN,NaN,18.77798933,18.75287766,56.58150183,79.79761905
19-06-2019 04:00,NaN,NaN,19.51133333,19.48361111,58.07777778,79.08888889
19-06-2019 05:00,NaN,NaN,25.02044445,24.86588889,61.22222223,78.65555556
19-06-2019 06:00,NaN,NaN,33.75622223,31.61933333,62.44444445,78.35555556
19-06-2019 07:00,NaN,NaN,33.40361111,31.40366667,58.74444445,80.18888889
19-06-2019 08:00,NaN,NaN,26.12338636,25.84606313,52.52222223,83.63333334
19-06-2019 09:00,NaN,NaN,21.01801208,21.01010628,43.51231884,88.74927536
19-06-2019 10:00,NaN,NaN,18.29661111,18.29283333,36.26666667,93.23333334
19-06-2019 11:00,NaN,NaN,20.35966667,20.26933334,31.75555556,96.64444445
19-06-2019 12:00,NaN,NaN,17.711,17.69027778,27.55555556,100.6888889
19-06-2019 13:00,NaN,NaN,18.04455556,18.04294445,24.54444445,103.1444444
19-06-2019 14:00,NaN,NaN,14.68288889,14.68233334,22.58888889,104.2666667
19-06-2019 15:00,NaN,NaN,16.66278409,16.65257702,22.26464647,104.3093435
19-06-2019 16:00,NaN,NaN,19.73111111,19.64483334,24.66666667,101.7555556
19-06-2019 17:00,NaN,NaN,17.20572222,17.20572222,26.43333334,99.37777776
19-06-2019 18:00,NaN,NaN,27.88261111,27.04261111,29.8,95.41111111
19-06-2019 19:00,NaN,NaN,34.858,32.16922222,37.66666667,90.6
19-06-2019 20:00,NaN,NaN,27.54866667,27.08044444,41.63333334,88.28888889
19-06-2019 21:00,NaN,NaN,27.04438889,26.61805556,43.47777778,87.43333334
19-06-2019 22:00,NaN,NaN,34.38622222,32.15905556,46.24444444,85.95555556
19-06-2019 23:00,NaN,NaN,35.3735,32.88955556,53.93333333,84
20-06-2019 00:00,NaN,NaN,27.07083334,26.63911111,51.84444445,82.8
20-06-2019 01:00,NaN,NaN,23.55737753,23.5214255,53.37878788,81.98888889
20-06-2019 02:00,NaN,NaN,22.383125,22.35053157,55.58585859,81.41565657
20-06-2019 03:00,NaN,NaN,22.44016667,22.42244444,57.65555556,80.71111111
20-06-2019 04:00,NaN,NaN,22.49091288,22.38959343,58.02222222,80
20-06-2019 05:00,NaN,NaN,25.45909722,25.22701389,59.01388889,80
20-06-2019 06:00,NaN,NaN,43.66388889,37.34177778,58.98888889,80.14444445
20-06-2019 07:00,NaN,NaN,35.97355556,32.92922222,56.64444445,81.54444445
20-06-2019 08:00,NaN,NaN,21.31383334,21.23255556,50.96666667,83.93333334
20-06-2019 09:00,NaN,NaN,15.61689131,15.61689131,45.3089372,87.09951691
20-06-2019 10:00,NaN,NaN,10.95927778,10.95927778,37.01111111,92.38888889
20-06-2019 11:00,NaN,NaN,12.89306821,12.89242868,33.7788055,94.25158562
20-06-2019 12:00,NaN,NaN,15.42478536,15.01459217,30.47121212,96.8540404
20-06-2019 13:00,NaN,NaN,13.64216667,13.62205556,30.92222222,96.24444445
20-06-2019 14:00,NaN,NaN,10.38395411,10.38395411,28.44758454,98.47342993
20-06-2019 15:00,NaN,NaN,8.838246007,8.818744715,27.04166667,99.49419192
20-06-2019 16:00,NaN,NaN,7.588944445,7.588944445,27.86666667,98.55555554
20-06-2019 17:00,NaN,NaN,8.034166667,8.034166667,28.77777778,97.73333332
20-06-2019 18:00,NaN,NaN,10.96177778,10.96177778,32.36666667,93.55555556
20-06-2019 19:00,NaN,NaN,19.18788889,19.1605,35.93333333,89.44444444
20-06-2019 20:00,NaN,NaN,19.65733333,19.65427778,38.73333333,87.46666667
20-06-2019 21:00,NaN,NaN,22.96922223,22.86177778,43.16666667,85.52222222
20-06-2019 22:00,NaN,NaN,25.72516667,25.44716667,46.23333334,84.43333334
20-06-2019 23:00,NaN,NaN,20.49033334,20.45005556,47.63333334,83.56666667
21-06-2019 00:00,NaN,NaN,17.64565404,17.6250947,50.38939394,81.57373738
21-06-2019 01:00,NaN,NaN,17.14483333,17.14355556,53.15555556,80.3
21-06-2019 02:00,NaN,NaN,17.04455556,17.04455556,54.45555556,80
21-06-2019 03:00,NaN,NaN,18.37816667,18.36633334,56.65555556,79.05555556
21-06-2019 04:00,NaN,NaN,18.64844445,18.64438889,58.3,78.28888889
21-06-2019 05:00,NaN,NaN,27.22611111,26.73472222,58.66666667,78
21-06-2019 06:00,NaN,NaN,32.52055556,31.01205556,57.9,78.12222222
21-06-2019 07:00,NaN,NaN,39.08022222,35.071,56.41111111,79.22222223
21-06-2019 08:00,NaN,NaN,29.51205556,28.34277778,53.94444445,80.77777778
21-06-2019 09:00,NaN,NaN,33.15511111,29.21911111,47.53333334,85
21-06-2019 10:00,NaN,NaN,20.65013762,20.46911616,38.83333334,91.52676768
21-06-2019 11:00,NaN,NaN,18.4322488,18.31523068,33.59227053,95.12657005
21-06-2019 12:00,NaN,NaN,23.97827778,23.5295,32.98888889,95.44444445
21-06-2019 13:00,NaN,NaN,19.44394445,19.42444445,31.74444445,96.41111112
21-06-2019 14:00,NaN,NaN,18.126,18.12255556,28.83333333,98.4888889
21-06-2019 15:00,NaN,NaN,20.45883334,20.42927778,28.21111111,98.33333332
21-06-2019 16:00,NaN,NaN,26.13038889,25.07472223,31.14444445,95.12222222
21-06-2019 17:00,NaN,NaN,29.30733965,28.11497728,34.7,92.81111111
21-06-2019 18:00,NaN,NaN,24.12816667,23.50383333,46.91111111,86.88888889
21-06-2019 19:00,NaN,NaN,20.99872222,20.88605556,53.18888889,83.6
21-06-2019 20:00,NaN,NaN,20.27822222,20.184,53.36666667,83.14444445
21-06-2019 21:00,NaN,NaN,17.3045,17.29522222,54.26666667,82.61111111
21-06-2019 22:00,NaN,NaN,15.81394445,15.81211111,53.66666667,82.11111111
21-06-2019 23:00,NaN,NaN,12.00522222,12.00522222,54.01111111,81.07777778
22-06-2019 00:00,NaN,NaN,12.70488889,12.70477778,56.32222222,80.6
22-06-2019 01:00,NaN,NaN,13.53033333,13.53033333,58.6,79.84444444
22-06-2019 02:00,NaN,NaN,12.36011111,12.36011111,58.72222223,79
22-06-2019 03:00,NaN,NaN,11.96405556,11.96405556,59.36666667,78.98888889
22-06-2019 04:00,NaN,NaN,11.33305556,11.33305556,60.9,78.85555556
22-06-2019 05:00,NaN,NaN,10.05077778,10.05077778,61.17777778,78.02222222
22-06-2019 06:00,NaN,NaN,16.61133333,16.57833333,60.24444445,78.4
22-06-2019 07:00,NaN,NaN,22.37527778,22.09666667,56.95555556,80.54444445
22-06-2019 08:00,NaN,NaN,20.87527778,20.76555556,50.56666667,84.41111111
22-06-2019 09:00,NaN,NaN,14.95227778,14.92366667,46.31111112,86.8
22-06-2019 10:00,NaN,NaN,9.881933082,9.87743308,39.44444445,90.57777778
22-06-2019 11:00,NaN,NaN,10.58511111,10.58511111,35.61111111,94.04444445
22-06-2019 12:00,NaN,NaN,10.95922727,10.81161616,32.4290404,96.2979798
22-06-2019 13:00,NaN,NaN,13.63672222,13.63372222,30.91111111,97.58888887
22-06-2019 14:00,NaN,NaN,15.04083333,14.64655556,32.38888889,95.96666667
22-06-2019 15:00,NaN,NaN,14.70312673,14.69430811,38.3030303,92.37954546
22-06-2019 16:00,NaN,NaN,17.02616667,16.99905556,40.15555556,91.85555556
22-06-2019 17:00,NaN,NaN,21.49194444,21.21783333,38.66666667,91.47777778
22-06-2019 18:00,NaN,NaN,19.83161111,19.68772222,42.62222222,88.08888889
22-06-2019 19:00,NaN,NaN,19.65127904,19.62145455,45.33333334,86.3
22-06-2019 20:00,NaN,NaN,16.23911111,16.23911111,46.76666667,84.94444445
22-06-2019 21:00,NaN,NaN,21.21755556,21.13194444,50.67777778,83.76666667
22-06-2019 22:00,NaN,NaN,35.55205556,31.08722222,52.57777778,83
22-06-2019 23:00,NaN,NaN,24.24544445,23.05016667,54.36666667,82.41111111
23-06-2019 00:00,NaN,NaN,15.2875,15.27477778,57.27777778,80.66666667
23-06-2019 01:00,NaN,NaN,14.47716667,14.46266667,57.96666667,80
23-06-2019 02:00,NaN,NaN,11.41598551,11.41598551,58.03333334,79.95555556
23-06-2019 03:00,NaN,NaN,8.031111111,8.031111111,60.06666667,78.94444445
23-06-2019 04:00,NaN,NaN,8.942777778,8.942777778,61.06666667,78.63333334
23-06-2019 05:00,NaN,NaN,13.22205556,13.22138889,60.97777778,78.85555556
23-06-2019 06:00,NaN,NaN,28.47177778,25.1805,60.56666667,79.2
23-06-2019 07:00,NaN,NaN,22.71211616,22.5248851,57.94570707,80.49823233
23-06-2019 08:00,NaN,NaN,21.5325,21.37088889,53.28888889,82.65555556
23-06-2019 09:00,NaN,NaN,20.06088889,20.02344444,49.1,84.74444445
23-06-2019 10:00,NaN,NaN,39.96594445,33.13205555,45.33333334,86.67777778
23-06-2019 11:00,NaN,NaN,17.33566667,17.32366667,39.72222222,90.32222222
23-06-2019 12:00,NaN,NaN,15.12283333,15.12272222,37.68888889,92.56666667
23-06-2019 13:00,NaN,NaN,14.33155556,14.18311111,42.96666667,90.94444445
23-06-2019 14:00,NaN,NaN,10.98366667,10.98366667,49.13333334,88.63333334
23-06-2019 15:00,NaN,NaN,16.26711111,16.05222222,49.33333333,89
23-06-2019 16:00,NaN,NaN,19.2475,19.24266667,51.45555556,86.88888889
23-06-2019 17:00,NaN,NaN,23.63466667,23.5116048,56.55151516,85.5
23-06-2019 18:00,NaN,NaN,31.64283333,30.42444444,57.36666667,84.35555556
23-06-2019 19:00,NaN,NaN,24.81561111,24.66577778,60.65555556,82.15555556
23-06-2019 20:00,NaN,NaN,25.62266667,25.48827778,61.35555556,81.84444445
23-06-2019 21:00,NaN,NaN,24.54716667,24.43872222,62.5,81.25555556
23-06-2019 22:00,NaN,NaN,19.7115,19.7115,62.65555556,80.92222223
23-06-2019 23:00,NaN,NaN,17.71627778,17.71572222,63.57777778,80.14444445
24-06-2019 00:00,NaN,NaN,16.15555556,16.15555556,63.22222222,79.55555556
24-06-2019 01:00,NaN,NaN,16.42366667,16.42366667,62.7,79.54444445
24-06-2019 02:00,NaN,NaN,15.28055556,15.28055556,63.61111111,79
24-06-2019 03:00,NaN,NaN,16.60304672,16.60109975,64.53813131,78.42676768
24-06-2019 04:00,NaN,NaN,19.13094445,19.12994445,64.24444445,78
24-06-2019 05:00,NaN,NaN,30.26611111,28.81727778,64.64444445,77.98888889
24-06-2019 06:00,NaN,NaN,37.02088889,33.85461111,64.26666667,77.98888889
24-06-2019 07:00,NaN,NaN,47.56866667,39.73138889,61.24444445,79.5
24-06-2019 08:00,NaN,NaN,33.828,31.097,54.26666667,82.75555556
24-06-2019 09:00,NaN,NaN,18.05344444,18.05344444,46.2,87.68888889
24-06-2019 10:00,NaN,NaN,16.66316667,16.62266667,40.32222223,91.6
24-06-2019 11:00,NaN,NaN,16.74355556,16.7375,38.44444445,92.75555556
24-06-2019 12:00,NaN,NaN,17.54661111,17.4095,36.7,94.22222223
24-06-2019 13:00,NaN,NaN,25.9595,23.30394444,32.61507937,97.11984127
24-06-2019 14:00,NaN,NaN,18.17022222,21.65716667,37.64444444,93.11111111
24-06-2019 15:00,NaN,NaN,18.84816667,18.36422222,37.15555556,93.66666667
24-06-2019 16:00,NaN,NaN,14.52483333,14.26433333,40.02222222,91.8
24-06-2019 17:00,NaN,NaN,14.80288889,14.78072222,54.06666667,86.17777778
24-06-2019 18:00,NaN,NaN,30.89327778,29.55144445,53.15555556,85.35555556
24-06-2019 19:00,NaN,NaN,39.59761111,35.14277778,50.37777778,85.8
24-06-2019 20:00,NaN,NaN,38.50405406,34.63065015,47.48648649,85.13513514
24-06-2019 21:00,NaN,NaN,44.58061111,38.18872222,48.42222222,84.91111111
24-06-2019 22:00,NaN,NaN,27.95033333,26.92927778,51.48888889,83.33333333
24-06-2019 23:00,NaN,NaN,24.726,24.43994445,54.15555556,82.24444444
25-06-2019 00:00,NaN,NaN,20.22283333,20.18427778,55.84444444,80.93333333
25-06-2019 01:00,NaN,NaN,19.14044444,19.14033333,57.33333333,80
25-06-2019 02:00,NaN,NaN,25.22638889,24.99422222,59.08888889,79.37777778
25-06-2019 03:00,NaN,NaN,24.20988889,24.13966667,60.35555556,78.2
25-06-2019 04:00,NaN,NaN,27.18866667,26.87827778,61.73333333,77.97777778
25-06-2019 05:00,NaN,NaN,32.96414268,31.05246212,59.98888889,78.91111111
25-06-2019 06:00,NaN,NaN,46.2924798,39.03512248,60.41338384,79.11363637
25-06-2019 07:00,NaN,NaN,50.05472222,40.94494445,58.83333334,80.41111112
25-06-2019 08:00,NaN,NaN,33.25887157,30.95776559,52.96247358,82.96247358
25-06-2019 09:00,NaN,NaN,20.33184091,20.32059975,45.79469697,87.09722222
25-06-2019 10:00,NaN,NaN,18.16888889,18.147,37.64444445,92.15555556
25-06-2019 11:00,NaN,NaN,21.58161111,21.48533334,34.84444445,93.77777778
25-06-2019 12:00,NaN,NaN,22.74216667,22.34411111,31.57777778,96.38888889
25-06-2019 13:00,NaN,NaN,18.33477778,18.30883333,27.02222222,99.53333335
25-06-2019 14:00,NaN,NaN,18.16122222,18.14322222,26.22222223,99.9888889
25-06-2019 15:00,NaN,NaN,18.8424899,18.81803662,27.44419192,97.9068182
25-06-2019 16:00,NaN,NaN,20.10127904,20.09793434,25.20883839,99.26868688
25-06-2019 17:00,NaN,NaN,23.94327778,23.75505556,27.85555556,96.7
25-06-2019 18:00,NaN,NaN,30.08288889,28.92872222,31.46666667,92.75555556
25-06-2019 19:00,NaN,NaN,38.97505556,34.829,35.38888889,90.6
25-06-2019 20:00,NaN,NaN,26.25072222,25.72944445,45.11111111,86.4
25-06-2019 21:00,NaN,NaN,24.34772222,24.2225,50.31111111,83.94444445
25-06-2019 22:00,NaN,NaN,25.26611111,25.13016667,53.6,83.1
25-06-2019 23:00,NaN,NaN,23.8285,23.79177778,55.68888889,82.44444445
26-06-2019 00:00,NaN,NaN,26.4553447,26.22716036,56.86666667,81.53333334
26-06-2019 01:00,NaN,NaN,21.81548485,21.74139268,56.01136364,80.52777778
26-06-2019 02:00,NaN,NaN,25.01544445,24.68244445,57.86666667,80
26-06-2019 03:00,NaN,NaN,29.76977778,28.26166667,61.65555556,79.17777778
26-06-2019 04:00,NaN,NaN,26.61922223,26.18666667,62.15555556,79
26-06-2019 05:00,NaN,NaN,30.93733334,29.595,62.02222222,78.94444445
26-06-2019 06:00,NaN,NaN,34.78011111,32.48538889,61.57777778,79
26-06-2019 07:00,NaN,NaN,39.84988889,35.53327778,59.94444444,79.75555556
26-06-2019 08:00,NaN,NaN,32.21955556,30.32266667,56.32222222,81.34444444
26-06-2019 09:00,NaN,NaN,24.52308712,24.37215025,51.9540404,83.41161617
26-06-2019 10:00,NaN,NaN,21.59852194,21.55646236,45.61808786,87.53204135
26-06-2019 11:00,NaN,NaN,21.90672222,21.57283333,42.48888889,89.11111111
26-06-2019 12:00,NaN,NaN,22.21744445,21.94783333,40.3,90.07777778
26-06-2019 13:00,NaN,NaN,16.66255556,16.63322222,36.12222222,92.13333333
26-06-2019 14:00,NaN,NaN,21.86394444,21.754,35.52222222,93.17777778
26-06-2019 15:00,NaN,NaN,22.00544444,21.90966667,35.41111111,93.16666667
26-06-2019 16:00,NaN,NaN,18.281,18.26605555,34.33333334,92.91111112
26-06-2019 17:00,NaN,NaN,17.29138889,17.29077778,34.47777778,92.75555556
26-06-2019 18:00,NaN,NaN,13.92725631,13.9271452,38.64065657,89.6239899
26-06-2019 19:00,NaN,NaN,20.72756313,20.72568813,38.91641415,87.36843435
26-06-2019 20:00,NaN,NaN,22.14027273,22.06555935,41.49924243,86.22550506
26-06-2019 21:00,NaN,NaN,21.52772728,21.50550126,44.39772728,85.04570707
26-06-2019 22:00,NaN,NaN,30.80244445,29.08977778,49.6,84.15555556
26-06-2019 23:00,NaN,NaN,19.62061111,19.59411111,49.95555556,82.9
27-06-2019 00:00,NaN,NaN,24.60088889,24.49777778,51.83333334,82
27-06-2019 01:00,NaN,NaN,19.96205556,19.90466667,53.17777778,81.46666667
27-06-2019 02:00,NaN,NaN,16.68951242,16.68951242,55.33661617,80.44949495
27-06-2019 03:00,NaN,NaN,18.12177778,18.12005556,57.34444445,80
27-06-2019 04:00,NaN,NaN,20.93111111,20.88911111,58.02222222,79.34444445
27-06-2019 05:00,NaN,NaN,32.62311111,29.7105,59.16666667,78.98888889
27-06-2019 06:00,NaN,NaN,43.64399242,37.5501654,60.14823233,78.94393939
27-06-2019 07:00,NaN,NaN,46.20766667,39.00072223,57.05555556,80.55555556
27-06-2019 08:00,NaN,NaN,37.46155555,33.29661111,52.77777778,83.07777778
27-06-2019 09:00,NaN,NaN,27.676,26.82883334,46.08888889,86.88888889
27-06-2019 10:00,NaN,NaN,22.60905556,22.16705556,40.82222222,90.16666667
27-06-2019 11:00,NaN,NaN,20.651,20.57694445,36.55555556,92.91111111
27-06-2019 12:00,NaN,NaN,20.72257543,20.38283355,33.63405797,95.60362319
27-06-2019 13:00,NaN,NaN,17.10997705,16.9510471,30.76666667,96.61111111
27-06-2019 14:00,NaN,NaN,13.74811111,13.74811111,26.74444445,99.48888889
27-06-2019 15:00,NaN,NaN,13.90791667,13.7876894,30.29292929,96.93131311
27-06-2019 16:00,NaN,NaN,10.24972348,10.24972348,34,92.91111111
27-06-2019 17:00,NaN,NaN,17.74587626,17.74493182,45.14444445,87.02222222
27-06-2019 18:00,NaN,NaN,18.46110354,18.46099243,45.2479798,86.28409091
27-06-2019 19:00,NaN,NaN,18.66833333,18.66772222,44.87777778,83.62222222
27-06-2019 20:00,NaN,NaN,21.64072222,21.61883333,46.71111111,82.48888889
27-06-2019 21:00,NaN,NaN,35.4245,31.31422222,49.02222222,81.98888889
27-06-2019 22:00,NaN,NaN,31.12555556,30.08588889,51.43333334,81.17777778
27-06-2019 23:00,NaN,NaN,27.46083333,27.16694444,53.07777778,80.12222223
28-06-2019 00:00,NaN,NaN,26.29101894,26.09759091,54.09974748,80
28-06-2019 01:00,NaN,NaN,23.58757702,23.55116162,55.10075758,79.17853536
28-06-2019 02:00,NaN,NaN,20.28111111,20.28072222,57.37777778,78.67777778
28-06-2019 03:00,NaN,NaN,25.04633333,24.74572222,58.33333333,78
28-06-2019 04:00,NaN,NaN,27.74238889,27.12244445,59.02222222,77.85555556
28-06-2019 05:00,NaN,NaN,28.99322223,28.35938889,59.07777778,77.68888889
28-06-2019 06:00,NaN,NaN,34.74594444,32.37677778,58.77777778,77.87777778
28-06-2019 07:00,NaN,NaN,42.81222222,37.18816667,57.93333334,78.46666667
28-06-2019 08:00,NaN,NaN,31.89966667,30.41938889,53.46666667,80.86666667
28-06-2019 09:00,NaN,NaN,26.26044444,26.08811111,45.33333333,84.94444444
28-06-2019 10:00,NaN,NaN,21.16427778,21.15116667,39.8,87.84444445
28-06-2019 11:00,NaN,NaN,21.83477778,21.79338889,34.43333334,91.91111111
28-06-2019 12:00,NaN,NaN,22.80616667,22.6405,29.92222222,94.93333333
28-06-2019 13:00,NaN,NaN,19.5713144,19.45057702,25.6729798,98.18686868
28-06-2019 14:00,NaN,NaN,17.06555556,17.06011111,23.06666667,99.82222223
28-06-2019 15:00,NaN,NaN,16.34543813,16.34543813,22.72222222,100.2555556
28-06-2019 16:00,NaN,NaN,19.50669823,19.49729167,23.63636364,98.8671717
28-06-2019 17:00,NaN,NaN,22.98111896,22.20221229,26.72705314,96.18164251
28-06-2019 18:00,NaN,NaN,23.93938889,23.77416667,31.65555556,91.82222223
28-06-2019 19:00,NaN,NaN,28.43438889,27.79172222,34.4,88.52222223
28-06-2019 20:00,NaN,NaN,30.7595471,28.35709783,39.03333333,86.03333333
28-06-2019 21:00,NaN,NaN,127.9110556,89.14122223,41.94444445,84.82222222
28-06-2019 22:00,NaN,NaN,31.00237374,29.89195076,45.24166667,83.44823233
28-06-2019 23:00,NaN,NaN,27.64122222,27.15738889,48.8,82.05555556
29-06-2019 00:00,NaN,NaN,29.00688889,28.39177778,51.17777778,81.26666667
29-06-2019 01:00,NaN,NaN,24.38,24.30355556,54.43333334,80.25555556
29-06-2019 02:00,NaN,NaN,25.26194444,25.19327778,57.07777778,79.31111111
29-06-2019 03:00,NaN,NaN,22.93863647,22.90585387,58.52753623,78.73671498
29-06-2019 04:00,NaN,NaN,25.64066667,25.42111111,59.56666667,78
29-06-2019 05:00,NaN,NaN,27.05716667,26.67927778,61.57777778,77.57777778
29-06-2019 06:00,NaN,NaN,33.93927778,31.73355556,61.71111111,77.38888889
29-06-2019 07:00,NaN,NaN,47.72475884,39.78965152,59.84823233,78.47424243
29-06-2019 08:00,NaN,NaN,33.12422222,30.29577778,54.4,81.2
29-06-2019 09:00,NaN,NaN,23.33283333,23.30638889,49.24444445,83.61111111
29-06-2019 10:00,NaN,NaN,22.83053436,22.77975907,41.31805556,88.11111111
29-06-2019 11:00,NaN,NaN,19.72722222,19.72016667,32.86666667,92.73333334
29-06-2019 12:00,NaN,NaN,19.68845238,19.65892063,30.09005848,94.57134503
29-06-2019 13:00,NaN,NaN,18.95911111,18.94494444,29.17638889,94.18888889
29-06-2019 14:00,NaN,NaN,20.44404798,20.3032096,28.97550506,95.16893939
29-06-2019 15:00,NaN,NaN,19.94372222,19.86411111,28.44444445,95.22222222
29-06-2019 16:00,NaN,NaN,20.46154701,20.33621368,29.53504274,94.30598291
29-06-2019 17:00,NaN,NaN,19.34699242,19.23490783,32.42377261,91.95968992
29-06-2019 18:00,NaN,NaN,27.23405556,26.26811111,36.61111112,88.84444445
29-06-2019 19:00,NaN,NaN,33.16698232,31.26870455,41.22954546,86.64166667
29-06-2019 20:00,NaN,NaN,40.2976099,35.25457005,43.9299517,85.36231884
29-06-2019 21:00,NaN,NaN,31.17161111,29.7185,45.78888889,83.83333334
29-06-2019 22:00,NaN,NaN,19.79055556,19.77272222,47.72222222,82.72222222
29-06-2019 23:00,NaN,NaN,22.02627778,22.01855556,51.16666667,81.6
30-06-2019 00:00,NaN,NaN,24.51155556,24.39627778,53.2,80.98888889
30-06-2019 01:00,NaN,NaN,21.46361111,21.45916667,55.61111112,80.01111111
30-06-2019 02:00,NaN,NaN,20.58727778,20.58661111,56.07777778,80
30-06-2019 03:00,NaN,NaN,21.69194445,21.67127778,57.6,79.68888889
30-06-2019 04:00,NaN,NaN,24.04611111,23.50994445,58.78888889,79
30-06-2019 05:00,NaN,NaN,102.0655,69.97288889,58.01111112,79.15555556
30-06-2019 06:00,NaN,NaN,60.51472222,45.55805556,59.35555556,78.98888889
30-06-2019 07:00,NaN,NaN,53.34238889,42.32055556,58.9,79.55555556
30-06-2019 08:00,NaN,NaN,46.67327778,38.76655556,54.65555556,81.63333334
30-06-2019 09:00,NaN,NaN,31.16361111,29.47222223,48.45555556,84.74444445
30-06-2019 10:00,NaN,NaN,22.27578409,22.18710859,44.41111111,86.27777778
30-06-2019 11:00,NaN,NaN,27.02844445,26.38655556,40.04444445,89.35555556
30-06-2019 12:00,NaN,NaN,22.32516667,22.08566667,36.7,90.55555556
30-06-2019 13:00,NaN,NaN,18.88222222,18.86738889,35.4,90.96666667
30-06-2019 14:00,NaN,NaN,18.84853157,18.81641793,34.38888889,92.03333333
30-06-2019 15:00,NaN,NaN,14.74844445,14.74844445,30.82222223,93.95555556
30-06-2019 16:00,NaN,NaN,12.39544445,12.39544445,33.15555556,91.46666667
30-06-2019 17:00,NaN,NaN,15.44933333,15.44933333,40.53333333,87.74444445
30-06-2019 18:00,NaN,NaN,20.58216667,20.4845,45.62222223,84.85555556
30-06-2019 19:00,NaN,NaN,20.14361111,20.14261111,48.68888889,83.36666667
30-06-2019 20:00,NaN,NaN,21.15059091,21.03996465,50.67474748,82.51237374
30-06-2019 21:00,NaN,NaN,20.72248359,20.68590025,52.12348485,81.68434344
30-06-2019 22:00,NaN,NaN,14.94021339,14.94021339,52.93232324,81
30-06-2019 23:00,NaN,NaN,16.39838889,16.39588889,54.07777778,80.25555556
01-07-2019 00:00,NaN,NaN,14.49133334,14.49133334,55.98888889,79.48888889
01-07-2019 01:00,NaN,NaN,15.40888889,15.40888889,58.23333334,78.86666667
01-07-2019 02:00,NaN,NaN,15.80861111,15.80822222,59.93333333,78.1
01-07-2019 03:00,NaN,NaN,19.62344445,19.61816667,61.75555556,77.96666667
01-07-2019 04:00,NaN,NaN,22.73705556,22.72427778,62.73333334,77.05555556
01-07-2019 05:00,NaN,NaN,26.18705556,25.9005,62.42222223,77.02222222
01-07-2019 06:00,NaN,NaN,33.83622222,31.6575,61.6,77.42222222
01-07-2019 07:00,NaN,NaN,40.11838889,35.689,59.3,78.76666667
01-07-2019 08:00,NaN,NaN,30.128,29.11916667,53.17777778,82.14444444
01-07-2019 09:00,NaN,NaN,25.64866667,24.90294444,44.11111111,86.6
01-07-2019 10:00,NaN,NaN,24.17311995,23.84391919,38.97373738,89.29747475
01-07-2019 11:00,NaN,NaN,23,22.92544445,33.02222222,92.73333334
01-07-2019 12:00,NaN,NaN,38.42033333,32.086,29.21111111,95.93333333
01-07-2019 13:00,NaN,NaN,28.861,26.41522222,27.82222223,97.98888889
01-07-2019 14:00,NaN,NaN,17.77333334,17.68444444,28.04444445,97.75555556
01-07-2019 15:00,NaN,NaN,18.293,18.26538889,27.27777778,97.81111113
01-07-2019 16:00,NaN,NaN,21.69138889,21.42222223,24.28888889,99.45555555
01-07-2019 17:00,NaN,NaN,23.95311111,23.62405556,27.84444444,96.43333334
01-07-2019 18:00,NaN,NaN,22.77961111,22.66438889,34.48888889,90.53333333
01-07-2019 19:00,NaN,NaN,35.61377778,30.96244445,39.25555556,86.66666667
01-07-2019 20:00,NaN,NaN,22.37894445,22.3405,42.03333333,84.83333333
